date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2009-02-01,116,113,24656,218.194690265487,,,0,1,0,,,,5650,1549.9812100714,,,1330.5,,1,,,,133050,1,1,100,,100,,100,,100,,,,
2009-02-02,130,128,27789,217.1015625,,,0,1,0,,,,6400,1675.15238436716,,,2789,,1,,,,139450,1,1,50,,50,,50,,50,,,,
2009-02-03,154,139,34536,248.460431654676,,,0,1,0.125625,,,,6950,1732.75273224044,,,2757.06214689,,1,,,,146400,16,12,53.1,,8.59166666666667,,0.01,,103.1,,,,
2009-02-04,119,119,25674,215.747899159664,,,0,1,,,,,5950,1425.5004922875,,,,,1,,,,152350,0,0,0,,,,,,0,,,,
2009-02-05,126,126,27185,215.753968253968,,,0,1,,,,,6300,1449.41695556256,,,,,1,,,,158650,0,0,0,,,,,,0,,,,
2009-02-06,122,122,26330,215.819672131148,,,0,1,,,,,6100,1351.44157814871,,,,,1,,,,164750,0,0,0,,,,,,0,,,,
2009-02-07,156,129,31002,240.325581395349,,,0,1,0,,,,6450,1375.14602803738,,,148.86956522,,1,,,,171200,4,4,1150,,287.5,,174,,1150,,,,
2009-02-08,134,132,28720,217.575757575758,,,0,1,0,,,,6600,1354.89313835771,,,177.8,,1,,,,177800,1,1,1000,,1000,,1000,,1000,,,,
2009-02-09,179,134,33982,253.597014925373,,,0,1,0,,,,6700,1325.47425474255,,,83.86363636,,1,,,,184500,1,1,2200,,2200,,2200,,2200,,,,
2009-02-10,120,120,25880,215.666666666667,,,0,1,,,,,6000,1149.6062992126,,,,,1,,,,190500,0,0,0,,,,,,0,,,,
2009-02-11,148,133,30475,229.135338345865,,,0,1,0,,,,6650,1231.16916053766,,,358.42847793,,1,,,,197150,2,2,550.04,,275.02,,275.02,,550.04,,,,
2009-02-12,119,119,25688,215.865546218487,,,0,1,,,,,5950,1069.3008370261,,,,,1,,,,203100,0,0,0,,,,,,0,,,,
2009-02-13,124,124,26769,215.879032258065,,,0,1,,,,,6200,1081.22312470139,,,,,1,,,,209300,0,0,0,,,,,,0,,,,
2009-02-14,136,136,29347,215.786764705882,,,0,1,,,,,6800,1148.54234150856,,,,,1,,,,216100,0,0,0,,,,,,0,,,,
2009-02-15,142,128,29364,229.40625,,,0,1,0,,,,6400,1049.88764044944,,,404.54545455,,1,,,,222500,3,3,550,,300,,250,,900,,,,
2009-02-16,153,122,29787,244.155737704918,,,0,1,0,,,,6100,973.972003499563,,,152.4,,1,,,,228600,1,1,1500,,1500,,1500,,1500,,,,
2009-02-17,117,117,25263,215.923076923077,,,0,1,,,,,5850,910.748560460653,,,,,1,,,,234450,0,0,0,,,,,,0,,,,
2009-02-18,118,118,25481,215.940677966102,,,0,1,,,,,5900,895.985021843145,,,,,1,,,,240350,0,0,0,,,,,,0,,,,
2009-02-19,141,124,28650,231.048387096774,,,0,1,0,,,,6200,917.866558507402,,,308.1875,,1,,,,246550,1,1,800,,800,,800,,800,,,,
2009-02-20,122,122,26334,215.852459016393,,,0,1,,,,,6100,881.258658222838,,,,,1,,,,252650,0,0,0,,,,,,0,,,,
2009-02-21,114,114,24619,215.956140350877,,,0,1,,,,,5700,805.302883684923,,,,,1,,,,258350,0,0,0,,,,,,0,,,,
2009-02-22,133,121,27655,228.553719008264,,,0,1,0,,,,6050,835.192889561271,,,661,,1,,,,264400,4,4,400,,262.5,,300,,1050,,,,
2009-02-23,108,108,23327,215.990740740741,,,0,1,,,,,5400,730.54114158636,,,,,1,,,,269800,0,0,0,,,,,,0,,,,
2009-02-24,106,106,22888,215.924528301887,,,0,1,,,,,5300,703.198836786623,,,,,1,,,,275100,0,0,0,,,,,,0,,,,
2009-02-25,105,105,22667,215.87619047619,,,0,1,,,,,5250,683.520599250936,,,,,1,,,,280350,0,0,0,,,,,,0,,,,
2009-02-26,107,107,23107,215.953271028037,,,0,1,,,,,5350,683.496674833742,,,,,1,,,,285700,0,0,0,,,,,,0,,,,
2009-02-27,152,115,28958,251.808695652174,,,0,1,0,,,,5750,720.106364728084,,,161.91666667,,1,,,,291450,1,1,1800,,1800,,1800,,1800,,,,
2009-02-28,107,99,22227,224.515151515152,,,0,1,0,,,,4950,609.564777327935,,,846.85714286,,1,,,,296400,1,1,350,,350,,350,,350,,,,
2009-03-01,105,105,22676,215.961904761905,,,0,1,,,,,5250,635.256091496768,,,,,1,,,,301650,0,0,0,,,,,,0,,,,
2009-03-02,108,108,23324,215.962962962963,,,0,1,,,,,5400,641.914997557401,,,,,1,,,,307050,0,0,0,,,,,,0,,,,
2009-03-03,114,105,23670,225.428571428571,,,0,1,0,,,,5250,613.59269932757,,,780.75,,1,,,,312300,2,2,400,,200,,200,,400,,,,
2009-03-04,130,104,25450,244.711538461538,,,0,1,0,,,,5200,597.795275590551,,,264.51059292,,1,,,,317500,2,2,1200.33,,600.165,,600.165,,1200.33,,,,
2009-03-05,121,112,25132,224.392857142857,,,0,1,0,,,,5600,632.621479418137,,,807.75,,1,,,,323100,1,1,400,,400,,400,,400,,,,
2009-03-06,117,117,25265,215.940170940171,,,0,1,,,,,5850,649.110807113543,,,,,1,,,,328950,0,0,0,,,,,,0,,,,
2009-03-07,109,109,23541,215.97247706422,,,0,1,,,,,5450,594.871411483254,,,,,1,,,,334400,0,0,0,,,,,,0,,,,
2009-03-08,142,115,28013,243.591304347826,,,0,1,0,,,,5750,617.007202704689,,,283.45833333,,1,,,,340150,3,3,1200,,516.666666666667,,300,,1550,,,,
2009-03-09,108,108,23297,215.712962962963,,,0,1,,,,,5400,570.395022428013,,,,,1,,,,345550,0,0,0,,,,,,0,,,,
2009-03-10,107,107,23109,215.971962616822,,,0,1,,,,,5350,556.497577657452,,,,,1,,,,350900,0,0,0,,,,,,0,,,,
2009-03-11,114,114,24610,215.877192982456,,,0,1,,,,,5700,583.426808749299,,,,,1,,,,356600,0,0,0,,,,,,0,,,,
2009-03-12,122,118,25906,219.542372881356,,,0,1,0,,,,5900,594.068965517241,,,2416.66666667,,1,,,,362500,1,1,150,,150,,150,,150,,,,
2009-03-13,127,113,25921,229.389380530973,,,0,1,0,,,,5650,560.165693331522,,,490.86666667,,1,,,,368150,1,1,750,,750,,750,,750,,,,
2009-03-14,110,110,23736,215.781818181818,,,0,1,,,,,5500,537.267496320086,,,,,1,,,,373650,0,0,0,,,,,,0,,,,
2009-03-15,123,123,26565,215.975609756098,,,0,1,,,,,6150,591.034755134281,,,,,1,,,,379800,0,0,0,,,,,,0,,,,
2009-03-16,170,121,31643,261.512396694215,,,0,1,0,,,,6050,572.307891667747,,,160.77083333,,1,,,,385850,1,1,2400,,2400,,2400,,2400,,,,
2009-03-17,114,114,24619,215.956140350877,,,0,1,,,,,5700,531.349763759418,,,,,1,,,,391550,0,0,0,,,,,,0,,,,
2009-03-18,129,114,26301,230.710526315789,,,0,1,0,,,,5700,523.725613593455,,,567.5,,1,,,,397250,2,2,700,,350,,350,,700,,,,
2009-03-19,122,122,26326,215.786885245902,,,0,1,,,,,6100,552.001983389116,,,,,1,,,,403350,0,0,0,,,,,,0,,,,
2009-03-20,131,118,26888,227.864406779661,,,0,1,0,,,,5900,526.206475259621,,,682.08333333,,1,,,,409250,1,1,600,,600,,600,,600,,,,
2009-03-21,50,50,10792,215.84,,,0,1,,,,,2500,221.615057680631,,,,,1,,,,411750,0,0,0,,,,,,0,,,,
2009-03-22,131,119,27030,227.142857142857,,,0,1,0,,,,5950,519.930572180991,,,759.45454545,,1,,,,417700,2,2,550,,275,,275,,550,,,,
2009-03-23,130,130,28070,215.923076923077,,,0,1,,,,,6500,559.288071664309,,,,,1,,,,424200,0,0,0,,,,,,0,,,,
2009-03-24,105,105,22678,215.980952380952,,,0,1,,,,,5250,446.210268948655,,,,,1,,,,429450,0,0,0,,,,,,0,,,,
2009-03-25,117,117,25247,215.786324786325,,,0,1,,,,,5850,490.52377670572,,,,,1,,,,435300,0,0,0,,,,,,0,,,,
2009-03-26,146,117,28502,243.606837606838,,,0,1,0,,,,5850,484.019041142469,,,315.10714286,,1,,,,441150,1,1,1400,,1400,,1400,,1400,,,,
2009-03-27,106,106,22891,215.952830188679,,,0,1,,,,,5300,433.30720125434,,,,,1,,,,446450,0,0,0,,,,,,0,,,,
2009-03-28,140,119,28112,236.235294117647,,,0,1,0,,,,5950,480.050839964633,,,452.4,,1,,,,452400,3,3,1000,,333.333333333333,,150,,1000,,,,
2009-03-29,116,116,25052,215.965517241379,,,0,1,,,,,5800,462.025316455696,,,,,1,,,,458200,0,0,0,,,,,,0,,,,
2009-03-30,120,120,25902,215.85,,,0,1,,,,,6000,471.779405428695,,,,,1,,,,464200,0,0,0,,,,,,0,,,,
2009-03-31,143,110,27447,249.518181818182,,,0,1,0,,,,5500,427.400468384075,,,293.5625,,1,,,,469700,1,1,1600,,1600,,1600,,1600,,,,
2009-04-01,114,114,24606,215.842105263158,,,0,1,,,,,5700,437.631468237274,,,,,1,,,,475400,0,0,0,,,,,,0,,,,
2009-04-02,115,115,24829,215.904347826087,,,0,1,,,,,5750,436.194533929128,,,,,1,,,,481150,0,0,0,,,,,,0,,,,
2009-04-03,116,116,25048,215.931034482759,,,0,1,,,,,5800,434.746893931615,,,,,1,,,,486950,0,0,0,,,,,,0,,,,
2009-04-04,113,113,24381,215.761061946903,,,0,1,,,,,5650,418.645960211125,,,,,1,,,,492600,0,0,0,,,,,,0,,,,
2009-04-05,148,130,30102,231.553846153846,,,0,1,0,,,,6500,475.355640152274,,,587.17647059,,1,,,,499100,2,2,850,,425,,425,,850,,,,
2009-04-06,109,109,23542,215.981651376147,,,0,1,,,,,5450,394.262213853929,,,,,1,,,,504550,0,0,0,,,,,,0,,,,
2009-04-07,100,100,21599,215.99,,,0,1,,,,,5000,358.159160043175,,,,,1,,,,509550,0,0,0,,,,,,0,,,,
2009-04-08,105,105,22680,216,,,0,1,,,,,5250,372.231934731935,,,,,1,,,,514800,0,0,0,,,,,,0,,,,
