,Gold,XRP_Amount,action,price_action_happened
1509587400,162.84,0.0,sell_profit,0.1880064
1509587700,0.0,883.2211,brought,0.18400375
1509588000,165.99,0.0,sell_profit,0.1883136
1509588600,0.0,885.8713,brought,0.187
1509588900,164.64,0.0,stop_loss_hit,0.18622207
1509589200,0.0,877.7207,brought,0.18720029
1509589500,163.12,0.0,stop_loss_hit,0.18622188
1509590400,0.0,865.9449,brought,0.188
1509590700,163.33,0.0,sell_profit,0.18899000000000002
1509591900,0.0,864.8021,brought,0.18848355
1509592500,163.36,0.0,sell_profit,0.18928183
1509594000,0.0,870.0945,brought,0.18737873
1509594600,163.52,0.0,sell_profit,0.18831165
1509594900,0.0,872.6962,brought,0.187
1509595200,163.95,0.0,sell_profit,0.18823975
1509595800,0.0,877.1148,brought,0.18654305
1509596100,164.92,0.0,sell_profit,0.18840292
1509598200,0.0,874.2414,brought,0.18826683
1509598500,164.9,0.0,sell_profit,0.18899781
1509600600,0.0,875.2724,brought,0.18802084
1509600900,165.65,0.0,sell_profit,0.18964034
1509601200,0.0,881.7262,brought,0.1875
1509601500,165.43,0.0,sell_profit,0.18799895
1509601800,0.0,885.0589,brought,0.18654262
1509602100,166.0,0.0,sell_profit,0.18793577
1509602400,0.0,889.2942,brought,0.18629331
1509603000,166.35,0.0,sell_profit,0.18743588
1509603600,0.0,896.3801,brought,0.18521113
1509603900,166.39,0.0,sell_profit,0.185999
1509604200,0.0,902.4435,brought,0.18401104
1509604500,166.17,0.0,sell_profit,0.1845
1509604800,0.0,901.2798,brought,0.184
1509606000,165.85,0.0,sell_profit,0.18438367
1509606300,0.0,908.437,brought,0.1822
1509606600,166.13,0.0,sell_profit,0.18324392
1509608100,0.0,903.4789,brought,0.18351325
1509608400,166.54,0.0,sell_profit,0.18469882
1509608700,0.0,908.9534,brought,0.18285279999999998
1509609000,166.83,0.0,sell_profit,0.18390408
1509609300,0.0,913.2872,brought,0.1823
1509609600,167.79,0.0,sell_profit,0.18408971
1509610200,0.0,917.5608,brought,0.18250011
1509610500,168.81,0.0,sell_profit,0.18434443
1509610800,0.0,918.7536,brought,0.18336942
1509611100,169.03,0.0,sell_profit,0.18434446
1509611400,0.0,919.8571,brought,0.18338755
1509611700,169.18,0.0,sell_profit,0.18428469
1509612000,0.0,922.5845,brought,0.18300567
1509612300,168.84,0.0,sell_profit,0.18337954
1509613500,0.0,923.3336,brought,0.18249858
1509613800,168.63,0.0,sell_profit,0.18300189
1509614100,0.0,926.687,brought,0.18161103
1509614400,168.8,0.0,sell_profit,0.18251684
1509614700,0.0,930.7189,brought,0.181
1509615000,169.53,0.0,sell_profit,0.18251109
1509615300,0.0,934.7388,brought,0.18100001
1509615600,169.86,0.0,sell_profit,0.18208339
1509615900,0.0,936.6117,brought,0.18099313
1509616200,170.19,0.0,sell_profit,0.18207541
1509616500,0.0,943.6245,brought,0.1800001
1509616800,170.45,0.0,sell_profit,0.181
1509617100,0.0,945.0752,brought,0.18
1509617400,170.47,0.0,sell_profit,0.18074373
1509617700,0.0,950.468,brought,0.17900007
1509618300,168.84,0.0,stop_loss_hit,0.17800000000000002
1509618600,0.0,946.138,brought,0.17810008
1509618900,169.86,0.0,sell_profit,0.17989174
1509619200,0.0,955.259,brought,0.17746209999999998
1509619500,171.41,0.0,sell_profit,0.17979833
1509619800,0.0,961.0562,brought,0.17799963
1509620400,171.09,0.0,sell_profit,0.17838032
1509620700,0.0,963.0404,brought,0.17730146
1509621000,172.55,0.0,sell_profit,0.17952612
1509621300,0.0,976.807,brought,0.17628869
1509621600,170.6,0.0,stop_loss_hit,0.17500000000000002
1509621900,0.0,961.9103,brought,0.17700003
1509622200,179.13,0.0,sell_profit,0.1866
1509623100,0.0,956.0172,brought,0.187
1509623400,176.51,0.0,stop_loss_hit,0.18500482
1509623700,0.0,934.0622,brought,0.18859667
1509624000,172.74,0.0,stop_loss_hit,0.1853
1509624300,0.0,937.9222,brought,0.18379999
1509624600,174.1,0.0,stop_loss_hit,0.18599823
1509624900,0.0,939.2149,brought,0.18500001
1509625200,180.38,0.0,sell_profit,0.19243697
1509625800,0.0,955.7132,brought,0.18835926
1509626100,179.04,0.0,stop_loss_hit,0.18771233
1509626400,0.0,951.9502,brought,0.18770128
1509626700,177.44,0.0,stop_loss_hit,0.18676815
1509627000,0.0,950.1033,brought,0.18638343
1509627600,178.73,0.0,sell_profit,0.18849824
1509628200,0.0,953.8666,brought,0.18700428
1509628500,179.44,0.0,sell_profit,0.18849647
1509628800,0.0,965.9617,brought,0.18539245
1509629100,179.94,0.0,sell_profit,0.18665338
1509629400,0.0,975.4456,brought,0.1841
1509629700,178.64,0.0,stop_loss_hit,0.18350008
1509630000,0.0,969.9912,brought,0.18379454
1509630300,178.99,0.0,sell_profit,0.1849
1509630600,0.0,972.9872,brought,0.18359407
1509630900,179.54,0.0,sell_profit,0.18489427
1509631200,0.0,974.9121,brought,0.18379184
1509631500,181.38,0.0,sell_profit,0.18642279
1509632700,0.0,972.0644,brought,0.18622179
1509633000,182.77,0.0,sell_profit,0.1884
1509633900,0.0,974.2036,brought,0.18723512
1509634200,184.73,0.0,sell_profit,0.19
1509635100,0.0,983.5717,brought,0.18743831
1509635400,183.81,0.0,stop_loss_hit,0.18725106
1509635700,0.0,975.7388,brought,0.188
1509636000,183.61,0.0,sell_profit,0.18855588
1509636900,0.0,975.7513,brought,0.1878
1509637200,183.7,0.0,sell_profit,0.18863919
1509638700,0.0,971.7232,brought,0.18866423
1509639000,183.67,0.0,sell_profit,0.18939806
1509639300,0.0,977.3458,brought,0.18755598
1509639900,183.47,0.0,sell_profit,0.18810208
1509640500,0.0,977.3789,brought,0.18734408
1509640800,184.03,0.0,sell_profit,0.18866411
1509643800,0.0,966.6288,brought,0.19
1509644100,183.91,0.0,sell_profit,0.19064313
1509644400,0.0,966.025,brought,0.19
1509644700,183.82,0.0,sell_profit,0.19066271
1509645000,0.0,967.5858,brought,0.1895945
1509646500,183.95,0.0,sell_profit,0.1904961
1509649200,0.0,961.9411,brought,0.19084824
1509649500,184.03,0.0,sell_profit,0.19169857
1509650700,0.0,962.3572,brought,0.19085
1509651000,184.27,0.0,sell_profit,0.19185916
1509651300,0.0,962.8177,brought,0.19100109
1509651600,185.16,0.0,sell_profit,0.19270067
1509651900,0.0,965.716,brought,0.19135461
1509652200,185.72,0.0,sell_profit,0.19269927
1509654300,0.0,970.4091,brought,0.19100105
1509654600,185.65,0.0,sell_profit,0.1916915
1509654900,0.0,970.0308,brought,0.19099995
1509655200,185.57,0.0,sell_profit,0.19168279
1509655500,0.0,980.6643,brought,0.18884669
1509655800,186.3,0.0,sell_profit,0.19034991
1509656100,0.0,985.3144,brought,0.18869452
1509656400,187.12,0.0,sell_profit,0.19029271
1509658500,0.0,982.8313,brought,0.19001115
1509658800,187.35,0.0,sell_profit,0.19099997
1509659700,0.0,983.9525,brought,0.19001997
1509660000,188.28,0.0,sell_profit,0.19173755
1509660300,0.0,986.8982,brought,0.19040135
1509660600,188.58,0.0,sell_profit,0.1914662
1509663300,0.0,983.1512,brought,0.19142789
1509663600,190.48,0.0,sell_profit,0.19413282
1509664200,0.0,985.2448,brought,0.1929462
1509664500,190.85,0.0,sell_profit,0.1941
1509666600,0.0,947.6209,brought,0.20100003
1509666900,189.15,0.0,stop_loss_hit,0.2
1509667200,0.0,944.5838,brought,0.1998413
1509667500,188.55,0.0,stop_loss_hit,0.20000646
1509669300,0.0,888.8423,brought,0.21170001
1509669600,184.57,0.0,stop_loss_hit,0.20807366
1509669900,0.0,881.365,brought,0.20900039
1509670200,189.77,0.0,sell_profit,0.21575000000000005
1509671400,0.0,894.6918,brought,0.21168701
1509671700,183.94,0.0,stop_loss_hit,0.20600000000000002
1509672000,0.0,880.3473,brought,0.20852
1509672300,181.08,0.0,stop_loss_hit,0.20610304
1509672600,0.0,876.7479,brought,0.20612221
1509672900,179.55,0.0,stop_loss_hit,0.20520001
1509673200,0.0,877.2063,brought,0.20427323
1509673500,180.17,0.0,sell_profit,0.20579947
1509673800,0.0,877.2783,brought,0.20496028
1509674100,181.23,0.0,sell_profit,0.207
1509674400,0.0,885.6819,brought,0.20421661
1509674700,178.82,0.0,stop_loss_hit,0.2023
1509675000,0.0,880.836,brought,0.2026001
1509675300,175.94,0.0,stop_loss_hit,0.20014502
1509675600,0.0,876.9869,brought,0.20022016
1509675900,176.66,0.0,sell_profit,0.20184782
1509677100,0.0,869.0975,brought,0.20286623
1509677400,175.22,0.0,stop_loss_hit,0.20201065
1509677700,0.0,866.8228,brought,0.20173141
1509678000,175.18,0.0,sell_profit,0.20249989
1509678300,0.0,882.0849,brought,0.198201
1509678600,174.48,0.0,stop_loss_hit,0.198201
1509678900,0.0,876.3049,brought,0.19871107
1509679200,175.84,0.0,sell_profit,0.20106496
1509679500,0.0,885.415,brought,0.198201
1509679800,174.25,0.0,stop_loss_hit,0.19720001
1509680100,0.0,886.3716,brought,0.19620001
1509680400,175.97,0.0,sell_profit,0.19892452
1509680700,0.0,894.2298,brought,0.19638854
1509681000,177.94,0.0,sell_profit,0.19938325
1509682500,0.0,896.8786,brought,0.198
1509682800,175.62,0.0,stop_loss_hit,0.1962
1509683100,0.0,896.2176,brought,0.19556013
1509683400,176.18,0.0,sell_profit,0.19697842
1509683700,0.0,896.1758,brought,0.19620043
1509684000,176.17,0.0,sell_profit,0.19697792
1509685200,0.0,894.1903,brought,0.19662644
1509685500,176.89,0.0,sell_profit,0.1982231
1509685800,0.0,894.7666,brought,0.19730383
1509686100,177.88,0.0,sell_profit,0.19919993
1509687600,0.0,887.626,brought,0.2
1509687900,180.15,0.0,sell_profit,0.203365
1509688200,0.0,894.6188,brought,0.2009691
1509688500,181.21,0.0,sell_profit,0.20296493
1509688800,0.0,911.6921,brought,0.19836814
1509689100,181.34,0.0,stop_loss_hit,0.19930509
1509690000,0.0,902.7496,brought,0.20047507
1509690300,181.28,0.0,sell_profit,0.20121541
1509690600,0.0,904.6065,brought,0.19999997
1509690900,181.92,0.0,sell_profit,0.20150368
1509691200,0.0,916.1833,brought,0.19816247
1509691500,181.04,0.0,stop_loss_hit,0.19799999
1509691800,0.0,910.849,brought,0.19836371
1509692100,181.8,0.0,sell_profit,0.19999838
1509692400,0.0,914.0573,brought,0.1985
1509692700,181.98,0.0,sell_profit,0.19949253
1509693000,0.0,914.9542,brought,0.19850059
1509693300,183.3,0.0,sell_profit,0.20074434
1509694500,0.0,910.1389,brought,0.201
1509694800,181.66,0.0,stop_loss_hit,0.2
1509695100,0.0,906.502,brought,0.2
1509695400,182.75,0.0,sell_profit,0.202
1509697800,0.0,901.0248,brought,0.20241582
1509698100,182.99,0.0,sell_profit,0.20349997
1509698400,0.0,901.8506,brought,0.20250121
1509698700,183.16,0.0,sell_profit,0.2035
1509699900,0.0,900.9585,brought,0.20288749
1509700200,182.98,0.0,sell_profit,0.20349999
1509700500,0.0,902.1648,brought,0.20241579999999998
1509700800,184.75,0.0,sell_profit,0.2052
1509701700,0.0,910.5405,brought,0.2025
1509702000,182.19,0.0,stop_loss_hit,0.20048967
1509702300,0.0,909.1224,brought,0.2
1509702600,181.46,0.0,stop_loss_hit,0.20000001
1509704100,0.0,895.6348,brought,0.20220063
1509705000,181.12,0.0,sell_profit,0.2026331
1509705900,0.0,897.5529,brought,0.20139207
1509706200,181.84,0.0,sell_profit,0.20299992
1509706500,0.0,901.0999,brought,0.20139286
1509707100,183.01,0.0,sell_profit,0.20350759
1509708000,0.0,902.5808,brought,0.20236179999999998
1509708300,181.06,0.0,stop_loss_hit,0.201
1509708600,0.0,895.8677,brought,0.20169697
1509708900,180.96,0.0,sell_profit,0.20239973
1509709200,0.0,899.8625,brought,0.200696
1509710100,181.77,0.0,sell_profit,0.20239977
1509710400,0.0,903.0742,brought,0.20087405
1509710700,182.41,0.0,sell_profit,0.20239423
1509711300,0.0,903.5789,brought,0.20147287
1509711600,183.51,0.0,sell_profit,0.2035
1509713100,0.0,903.72,brought,0.20265517
1509714000,183.48,0.0,sell_profit,0.20343391
1509714300,0.0,907.8206,brought,0.20170574
1509714600,183.19,0.0,sell_profit,0.20219987
1509714900,0.0,904.193,brought,0.20219987
1509715200,183.2,0.0,sell_profit,0.20301573
1509715500,0.0,909.6113,brought,0.201
1509715800,184.13,0.0,sell_profit,0.2028323
1509716700,0.0,905.9742,brought,0.20283282
1509717000,184.45,0.0,sell_profit,0.20399999
1509717600,0.0,909.122,brought,0.20248128
1509717900,185.54,0.0,sell_profit,0.20449999
1509718500,0.0,908.431,brought,0.20383774
1509718800,185.87,0.0,sell_profit,0.20502033
1509720300,0.0,887.5721,brought,0.20900001
1509720600,189.56,0.0,sell_profit,0.21399994
1509720900,0.0,906.4752,brought,0.2087
1509721200,188.17,0.0,stop_loss_hit,0.20800000000000002
1509721500,0.0,907.2145,brought,0.20700001
1509721800,187.42,0.0,stop_loss_hit,0.20700006
1509722100,0.0,903.5891,brought,0.20700009
1509722400,187.97,0.0,sell_profit,0.2084456
1509723000,0.0,904.0696,brought,0.20750232
1509723300,188.39,0.0,sell_profit,0.20879972
1509723600,0.0,906.0784,brought,0.20750428
1509723900,188.63,0.0,sell_profit,0.20859996
1509724200,0.0,919.9961,brought,0.20462331
1509724500,188.59,0.0,stop_loss_hit,0.20539926
1509724800,0.0,915.0332,brought,0.20568806
1509725100,190.68,0.0,sell_profit,0.20879979
1509726000,0.0,919.9592,brought,0.20685187
1509726300,191.89,0.0,sell_profit,0.20899979
1509726600,0.0,924.634,brought,0.20711218
1509726900,192.01,0.0,sell_profit,0.20807665
1509727200,0.0,925.2786,brought,0.2071008
1509727500,192.9,0.0,sell_profit,0.20889996
1509727800,0.0,930.7063,brought,0.2068518
1509730200,192.55,0.0,sell_profit,0.20730005
1509733200,0.0,917.4491,brought,0.2094552
1509733500,193.19,0.0,sell_profit,0.211
1509734100,0.0,919.515,brought,0.20968468
1509734400,193.63,0.0,sell_profit,0.21099970000000004
1509734700,0.0,922.5936,brought,0.20945528
1509735000,193.36,0.0,sell_profit,0.21
1509735300,0.0,923.2651,brought,0.20900871
1509735600,193.5,0.0,sell_profit,0.21
1509735900,0.0,923.7818,brought,0.20904386
1509736200,194.14,0.0,sell_profit,0.2105757
1509736500,0.0,927.4654,brought,0.20890124
1509737100,196.45,0.0,sell_profit,0.21223946
1509739500,0.0,933.4657,brought,0.21003252
1509739800,195.76,0.0,stop_loss_hit,0.21013258
1509740100,0.0,930.3226,brought,0.21
1509740400,193.63,0.0,stop_loss_hit,0.20855099
1509740700,0.0,927.0391,brought,0.20845333
1509741000,192.35,0.0,stop_loss_hit,0.20790007
1509741300,0.0,923.3322,brought,0.20790063
1509741600,194.5,0.0,sell_profit,0.21106851
1509741900,0.0,930.8797,brought,0.20852059
1509742200,194.16,0.0,sell_profit,0.20899997
1509742500,0.0,932.0615,brought,0.20790085
1509742800,191.06,0.0,stop_loss_hit,0.20539932
1509743100,0.0,921.1582,brought,0.20700004
1509743400,192.6,0.0,sell_profit,0.2095
1509744300,0.0,922.012,brought,0.20846963
1509744600,192.59,0.0,sell_profit,0.20929566
1509745800,0.0,920.225,brought,0.20886412
1509746100,192.86,0.0,sell_profit,0.20999956
1509746400,0.0,922.255,brought,0.2087
1509746700,193.29,0.0,sell_profit,0.20999953
1509747300,0.0,923.66,brought,0.20884222
1509747600,193.58,0.0,sell_profit,0.20999957
1509747900,0.0,923.8496,brought,0.20911748
1509748200,193.62,0.0,sell_profit,0.20999957
1509748500,0.0,927.1113,brought,0.20842457
1509748800,193.74,0.0,sell_profit,0.20938961
1509749100,0.0,929.5757,brought,0.20800000000000002
1509750000,193.37,0.0,sell_profit,0.20843621
1509750300,0.0,929.5412,brought,0.207611
1509750600,194.24,0.0,sell_profit,0.20938702
1509750900,0.0,937.9339,brought,0.20668419
1509751200,192.57,0.0,stop_loss_hit,0.20572537
1509751500,0.0,937.4914,brought,0.205
1509751800,193.58,0.0,sell_profit,0.20689997
1509752100,0.0,939.3815,brought,0.20565856
1509758400,186.66,0.0,stop_loss_hit,0.19910001
1509758700,0.0,934.22,brought,0.19940003
1509759000,188.71,0.0,sell_profit,0.2024
1509759900,0.0,938.8362,brought,0.2006
1509760200,189.02,0.0,sell_profit,0.20173855
1509760500,0.0,943.213,brought,0.2
1509760800,189.07,0.0,sell_profit,0.20085643
1509761100,0.0,943.4668,brought,0.2
1509761400,189.54,0.0,sell_profit,0.20129853
1509761700,0.0,947.6858,brought,0.19960157
1509762000,190.39,0.0,sell_profit,0.20129849
1509762300,0.0,952.4077,brought,0.19950008
1509762600,190.77,0.0,sell_profit,0.20069964
1509763200,0.0,955.7363,brought,0.19920145
1509763500,191.8,0.0,sell_profit,0.20108202
1509764400,0.0,957.0653,brought,0.20000038
1509764700,192.17,0.0,sell_profit,0.20119783
1509765000,0.0,958.95,brought,0.2
1509765600,192.55,0.0,sell_profit,0.20119998
1509766200,0.0,960.3676,brought,0.20010017
1509766500,192.84,0.0,sell_profit,0.20119893
1509767100,0.0,962.2542,brought,0.20000204
1509767400,193.22,0.0,sell_profit,0.20119781
1509767700,0.0,964.149,brought,0.2
1509768000,193.41,0.0,sell_profit,0.20099964
1509769200,0.0,965.0944,brought,0.20000033
1509769800,193.95,0.0,sell_profit,0.2013717
1509770400,0.0,967.3781,brought,0.20009354
1509770700,195.41,0.0,sell_profit,0.20239988
1509771000,0.0,970.2229,brought,0.201
1509771600,195.04,0.0,sell_profit,0.2014299
1509771900,0.0,969.4292,brought,0.20078926
1509772200,195.3,0.0,sell_profit,0.20186054
1509775200,0.0,959.8546,brought,0.20305943
1509777000,195.37,0.0,sell_profit,0.20394842
1509777600,0.0,971.003,brought,0.20080119
1509777900,196.06,0.0,sell_profit,0.20231744
1509778200,0.0,974.4236,brought,0.2008016
1509778500,196.54,0.0,sell_profit,0.20210456
1509780300,0.0,975.3602,brought,0.20110366
1509780600,196.63,0.0,sell_profit,0.20199992
1509781800,0.0,973.3793,brought,0.20160218
1509782700,196.9,0.0,sell_profit,0.20268671
1509783000,0.0,976.8158,brought,0.20116655
1509783900,197.41,0.0,sell_profit,0.20249932
1509785700,0.0,979.2684,brought,0.20118499
1509786000,197.42,0.0,sell_profit,0.202
1509786600,0.0,979.7561,brought,0.20109266
1509786900,197.81,0.0,sell_profit,0.20230037
1509787200,0.0,981.6811,brought,0.20109688
1509787500,198.97,0.0,sell_profit,0.20308505
1509788400,0.0,981.5608,brought,0.2022983
1509788700,199.65,0.0,sell_profit,0.203811
1509789000,0.0,989.288,brought,0.20141099999999998
1509789300,201.22,0.0,sell_profit,0.203807
1509789600,0.0,998.0474,brought,0.20121101
1509789900,200.85,0.0,sell_profit,0.20164999
1509790200,0.0,995.3933,brought,0.20137973
1509790500,201.12,0.0,sell_profit,0.20245794
1509790800,0.0,999.1039,brought,0.2009
1509791700,200.82,0.0,sell_profit,0.20139885
1509792300,0.0,1001.6031,brought,0.20009355
1509792600,201.14,0.0,sell_profit,0.2012194
1509794400,0.0,1001.1796,brought,0.20050009
1509794700,201.25,0.0,sell_profit,0.20141894
1509795000,0.0,1002.2806,brought,0.2003937
1509795300,201.47,0.0,sell_profit,0.20141889
1509796500,0.0,1000.3559,brought,0.201
1509796800,201.08,0.0,sell_profit,0.201414
1509797100,0.0,1003.1724,brought,0.20004592
1509798000,201.6,0.0,sell_profit,0.201366
1509800400,0.0,993.0667,brought,0.20260232
1509800700,202.51,0.0,sell_profit,0.20433199999999999
1509801600,0.0,993.1422,brought,0.2035
1509801900,202.2,0.0,sell_profit,0.20399953
1509802200,0.0,994.0441,brought,0.203
1509802800,201.88,0.0,sell_profit,0.20349872
1509803100,0.0,993.9814,brought,0.20269833
1509803400,202.3,0.0,sell_profit,0.20393396
1509804300,0.0,996.4991,brought,0.20260585
1509804600,202.81,0.0,sell_profit,0.20393376
1509804900,0.0,998.9908,brought,0.20261223
1509805200,203.28,0.0,sell_profit,0.20388996
1509805500,0.0,1001.2734,brought,0.20261225
1509805800,203.74,0.0,sell_profit,0.20388769
1509806100,0.0,1004.1064,brought,0.2025
1509806400,204.31,0.0,sell_profit,0.20388496
1509806700,0.0,1005.9405,brought,0.2027
1509807000,204.3,0.0,sell_profit,0.20349977
1509807300,0.0,1005.3923,brought,0.2027971
1509807600,204.19,0.0,sell_profit,0.20349996
1509807900,0.0,1008.8105,brought,0.202
1509808200,204.88,0.0,sell_profit,0.20349861
1509808500,0.0,1009.6694,brought,0.202513
1509808800,204.55,0.0,sell_profit,0.203
1509810900,0.0,1009.3084,brought,0.20226113
1509811200,204.88,0.0,sell_profit,0.20339999
1509811800,0.0,1010.9308,brought,0.20226209
1509812100,205.21,0.0,sell_profit,0.20339999
1509812400,0.0,1012.5606,brought,0.20226112
1509813300,205.14,0.0,sell_profit,0.20299994
1509814200,0.0,1016.4251,brought,0.20142002
1509814500,204.99,0.0,sell_profit,0.20208083
1509816000,0.0,1012.3635,brought,0.20208083
1509816300,205.1,0.0,sell_profit,0.20299997
1509817500,0.0,1013.6068,brought,0.20194077
1509817800,205.33,0.0,sell_profit,0.20297997
1509819900,0.0,1011.9493,brought,0.2025
1509820200,205.01,0.0,sell_profit,0.20299999
1509820800,0.0,1010.3941,brought,0.2025
1509821100,204.7,0.0,sell_profit,0.20299539
1509821700,0.0,1011.7413,brought,0.20191501
1509822300,204.87,0.0,sell_profit,0.20289816
1509823800,0.0,1011.7394,brought,0.20208775
1509824100,204.97,0.0,sell_profit,0.203
1509824400,0.0,1012.1488,brought,0.20210704
1509824700,205.06,0.0,sell_profit,0.203
1509825300,0.0,1012.1929,brought,0.20218000000000005
1509825600,205.24,0.0,sell_profit,0.20317845
1509825900,0.0,1014.4818,brought,0.20190996
1509826200,204.86,0.0,sell_profit,0.2023418
1509826500,0.0,1020.4377,brought,0.20035697
1509826800,206.3,0.0,sell_profit,0.20257296
1509827100,0.0,1022.6348,brought,0.20133
1509827400,205.91,0.0,sell_profit,0.20175892
1509828300,0.0,1025.6753,brought,0.20035698
1509828600,206.44,0.0,sell_profit,0.20167136
1509829200,0.0,1028.5795,brought,0.20029834
1509829500,207.1,0.0,sell_profit,0.20174835
1509830400,0.0,1031.8772,brought,0.2003
1509830700,206.92,0.0,sell_profit,0.2009305
1509831000,0.0,1033.569,brought,0.1998
1509831300,206.82,0.0,sell_profit,0.20049962
1509832200,0.0,1033.0435,brought,0.1998
1509832800,206.63,0.0,sell_profit,0.20041789999999998
1509833100,0.0,1034.994,brought,0.19924084
1509833400,206.67,0.0,sell_profit,0.20008
1509834900,0.0,1027.1626,brought,0.20079985
1509835200,207.18,0.0,sell_profit,0.20210743
1509835800,0.0,1029.7163,brought,0.20080059
1509836100,207.7,0.0,sell_profit,0.20210998
1509836700,0.0,1031.2628,brought,0.20100047
1509837000,207.62,0.0,sell_profit,0.20172513
1509837300,0.0,1031.8728,brought,0.20080026
1509837600,207.5,0.0,sell_profit,0.20149338
1509837900,0.0,1029.9463,brought,0.2010636
1509838200,207.11,0.0,sell_profit,0.20149338
1509840000,0.0,1030.8159,brought,0.20051892
1509840300,207.17,0.0,sell_profit,0.20137656
1509840600,0.0,1031.1853,brought,0.2005
1509841200,207.16,0.0,sell_profit,0.20129967
1509842100,0.0,1033.4438,brought,0.20005711
1509842400,207.61,0.0,sell_profit,0.20129249
1509842700,0.0,1036.2848,brought,0.19993848
1509843000,207.82,0.0,sell_profit,0.20094297
1509843900,0.0,1037.0026,brought,0.20000147
1509844200,208.86,0.0,sell_profit,0.20180722
1509846600,0.0,1031.8729,brought,0.20200002
1509847200,208.73,0.0,sell_profit,0.20269
1509847500,0.0,1034.8483,brought,0.20129961
1509847800,205.77,0.0,stop_loss_hit,0.19924282
1509848700,0.0,1021.7024,brought,0.201
1509849000,205.8,0.0,sell_profit,0.20183308
1509849900,0.0,1020.5244,brought,0.20125859
1509850200,206.35,0.0,sell_profit,0.20260646
1509851100,0.0,1021.6167,brought,0.20158109
1509852600,206.26,0.0,sell_profit,0.20229959
1509853800,0.0,1021.153,brought,0.20158270000000006
1509854400,205.9,0.0,sell_profit,0.20203753
1509859200,0.0,1017.1886,brought,0.20201447
1509859500,206.08,0.0,sell_profit,0.203
1509859800,0.0,1016.9753,brought,0.20223122
1509860100,206.24,0.0,sell_profit,0.2032
1509860400,0.0,1017.4122,brought,0.20230109
1509860700,206.22,0.0,sell_profit,0.2031
1509861600,0.0,1017.9513,brought,0.20218128
1509861900,206.74,0.0,sell_profit,0.2035
1509862200,0.0,1020.2637,brought,0.20222743
1509863100,206.93,0.0,sell_profit,0.20322864
1509863700,0.0,1021.4526,brought,0.20218095
1509864900,207.17,0.0,sell_profit,0.2032286
1509868200,0.0,1022.6189,brought,0.20218563
1509868500,206.77,0.0,sell_profit,0.2026
1509869400,0.0,1020.5944,brought,0.20219069
1509869700,206.8,0.0,sell_profit,0.2030334
1509870000,0.0,1020.7503,brought,0.2021912
1509870600,206.83,0.0,sell_profit,0.20302956
1509874800,0.0,1021.8532,brought,0.202
1509876600,206.54,0.0,sell_profit,0.20253144
1509877200,0.0,1026.3713,brought,0.20083415
1509877500,206.62,0.0,sell_profit,0.20171285
1509877800,0.0,1024.3157,brought,0.20130997
1509878100,206.2,0.0,sell_profit,0.201713
1509880500,0.0,1021.7402,brought,0.20141338
1509880800,208.02,0.0,sell_profit,0.204
1509881100,0.0,1027.7237,brought,0.20200186
1509881400,208.21,0.0,sell_profit,0.20299997
1509882300,0.0,1029.1937,brought,0.2019
1509888900,202.83,0.0,stop_loss_hit,0.19747527
1509889200,0.0,1018.762,brought,0.19870014
1509889500,203.14,0.0,sell_profit,0.19980014
1509889800,0.0,1023.8878,brought,0.19800549
1509890100,203.95,0.0,sell_profit,0.19959455
1509890400,0.0,1025.4196,brought,0.1985
1509890700,204.16,0.0,sell_profit,0.19949639
1509891300,0.0,1023.7434,brought,0.19902454
1509891600,204.54,0.0,sell_profit,0.2002
1509894600,0.0,1025.4437,brought,0.19906938
1509894900,204.58,0.0,sell_profit,0.1999
1509895200,0.0,1024.5513,brought,0.19927462
1509895500,204.5,0.0,sell_profit,0.2
1509895800,0.0,1023.0146,brought,0.19950003
1509896100,205.01,0.0,sell_profit,0.20079948
1509896400,0.0,1025.6521,brought,0.19948277
1509896700,204.93,0.0,sell_profit,0.20020691
1509897300,0.0,1026.332,brought,0.19927479
1509897600,204.86,0.0,sell_profit,0.2
1509897900,0.0,1025.9197,brought,0.19928085
1509898200,204.77,0.0,sell_profit,0.2
1509899100,0.0,1024.01,brought,0.1995723
1509899400,204.39,0.0,sell_profit,0.2
1509900600,0.0,1025.0433,brought,0.199
1509900900,205.08,0.0,sell_profit,0.2004683
1509901200,0.0,1027.5898,brought,0.19917242
1509901500,205.52,0.0,sell_profit,0.20040001
1509901800,0.0,1029.2847,brought,0.19927054
1509902100,205.86,0.0,sell_profit,0.20039936
1509903300,0.0,1030.9873,brought,0.19926895
1509903600,206.2,0.0,sell_profit,0.20039979
1509904200,0.0,1032.6945,brought,0.19926902
1509905100,206.52,0.0,sell_profit,0.20038486
1509906000,0.0,1034.3292,brought,0.19926869
1509906300,206.69,0.0,sell_profit,0.2002272
1509906900,0.0,1035.1514,brought,0.19926869
1509907800,206.62,0.0,sell_profit,0.2
1509908700,0.0,1034.7987,brought,0.19926869
1509909000,206.78,0.0,sell_profit,0.20022718
1509909600,0.0,1040.8234,brought,0.19827271
1509909900,207.71,0.0,sell_profit,0.19995962
1509910200,0.0,1041.6633,brought,0.199
1509910500,207.87,0.0,sell_profit,0.19995773
1509910800,0.0,1045.1167,brought,0.19850061
1509911100,208.56,0.0,sell_profit,0.19995733
1509912900,0.0,1045.9481,brought,0.199
1509913200,208.76,0.0,sell_profit,0.19998977
1509913800,0.0,1046.95,brought,0.199
