date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-04-18,27023,136,451076248,3316737.11764706,2.11462224985487,1051008626.69412,497019563.0762205361237911522,94730373716.2258,0.0000134892932583187,0.000799454423083372,0.00017424159730649,896.066891204151,1700,3.4989683846125,100751.944020759,100751.944020759,15.89414139,45.8619874082933,0.0112277774284044,59.2658494239761,,-10.0151634757516,17733798.41695022,1120848,2877091,1115744.34799558,66125536.5239584,0.98695173774841,58.4925330781288,0.00000546,0.00032359153785491,2839549.96211031,168288340.486287,,0.0581244382228789,0.0496657378427479
2019-04-19,14526,150,98763672,658424.48,2.1015467733691,1053861820.99533,501469600.5579878596754076322,95789595994.5881,0.00000954247001016605,0.000567017929659285,0.00017469614380997,66.9307964169819,1875,3.85874832001224,111413.357021665,111413.357021665,25.81194385,45.3460737337576,0.0112327041624781,59.4204570782212,,-10.0604159131931,17735673.41644682,118040,234021,687111.11093558,40828456.2753165,7.79258709771332,463.039087167975,0.00000546,0.000324435695647088,1823629.02519397,108360870.218137,,0.0580908324876823,0.0496611779011085
2019-04-20,10793,137,31163355,227469.744525547,2.08193627900699,1044724763.55299,501804389.5422623950575924105,90576211996.3924,0.000045851940368041,0.00270066050235082,0.000291552972008014,23.1878710731841,1712.5,3.52398320104837,100865.548396712,100865.548396712,21.9463993,44.4359222174934,0.0110839079158387,58.8995903046492,,-9.45533064298851,17737385.91642682,8586,15190,808213.94317107,47603470.1312811,106.22348128872,6256.51952863919,0.0009,0.0530096312741843,1613534.68077566,95036531.6400293,,0.0579881265131979,0.0496687046094101
2019-04-21,15540,147,38306136,260585.959183673,2.00966562099392,1007489739.0575,501322074.9426095662839666015,94050994058.5261,0.0000256148083524027,0.00145477938786696,0.00207867749246448,25.4295436999145,1837.5,3.78081657948628,104359.833125778,104359.833125778,24.25582517,42.306318323786,0.0107245697857978,56.7944670072263,,-14.0320795773807,17739223.41641682,17480,863871,731338.69057454,41535991.1329438,3.42336083552269,194.427954026924,0.0000084,0.000477073522860701,2957342.14834382,167960671.073193,,0.058273544801527,0.0497564652170327
2019-04-22,9139,133,65030083,488947.992481203,2.03646108911525,1020859936.97776,501291157.7020496663331254771,86572503676.2796,0.0000345801783494105,0.00198983967637107,0.000510404479441103,46.4130104513551,1662.5,3.42041825227271,95664.8756562383,95664.8756562383,19.11633329,42.1722060637584,0.0106881352600818,57.542782349617,,-13.2626710101229,17740885.91641682,23325,1026007,928048.57726484,53402497.2914224,3.6797560130675,211.743399359638,0.0000084,0.000483359371736783,3775455.42769935,217250209.946784,,0.0583180632988975,0.0497649890063557
2019-04-23,10549,162,31666143,195470.018518519,1.9916162547092,995772670.842266,499982197.1164121724152698939,93517461820.9293,0.0000375552108433735,0.00210768417773822,0.00027668285606451,25.1910412923272,2025,4.16574824436568,113647.623434205,113647.623434205,20.23529688,40.5539088243989,0.0101214919275278,56.1222831773853,,-13.8616347502383,17742910.91641682,11952,33216,876829.78004691,49209689.2141571,124.923487972658,7010.99136750822,0.0000084,0.000471427178690036,4149458.57649982,232877089.263153,,0.0583097126492926,0.0496148918150439
2019-04-24,16465,105,21957944,209123.276190476,1.90594194416,951103932.691321,499020411.1964680169061706608,88706989111.2964,0.0000249319427968894,0.00133637118330113,0.000103985482267657,30.417144503117,1312.5,2.69982229572682,70351.0028228352,70351.0028228352,16.09841914,37.8996543210193,0.00986768740210403,53.6007640554935,,-15.594811442755,17744223.41641682,22761,16316,1102233.90648523,59080579.5554797,245.170636630161,13141.3334473484,0.00011984,0.00642351556441034,4000204.10725771,214413996.526937,,0.0588205529152016,0.0479868914736394
2019-04-25,9290,151,17740869,117489.198675497,1.80900839981447,900326406.809113,497690561.8025040779368265599,68313543354.8141,0.0000190072452104551,0.00096430845421817,0.000183656104060237,13.5398550056773,1887.5,3.88218862908343,95759.9161363803,95759.9161363803,26.40525547,35.6954860221684,0.00989410376738749,50.7337304033803,,-19.4592256059721,17746110.91379801,14041,14996,672067.38197839,34096485.3701973,153.894606024759,7807.64745259456,0.00036689,0.0186136983476962,2307803.51194729,117083481.199108,,0.0590971434657813,0.0462534459535827
2019-04-26,6433,137,9978868,72838.4525547445,1.8711772091752,931676593.898391,497909331.7992412596322244884,69319424035.3149,0.0000290867589969573,0.00152691695877898,0.000260376486645899,14.5530455341225,1712.5,3.52191074632179,89898.131730061,89898.131730061,20.94518898,36.5880127727707,0.0101929283553477,52.4952594044152,,-19.1401420490651,17747823.41241333,9531,12952,847346.0624439,44481651.3533023,173.50758867629,9108.32587619642,0.00798252,0.419044458100932,2247270.28853531,117971036.748496,,0.0595738840539945,0.0451210415600979
2019-04-27,7664,158,13100387,82913.8417721519,1.90692177204097,949544126.829524,497946030.4830614105540610879,69715900011.9426,0.0000258051540484689,0.00138047384537623,0.000264805454049122,14.6965245578754,1975,4.06131373022866,105654.701363034,105654.701363034,43.95924694,37.2297945573626,0.0103238201344243,53.496051323055,,-15.932745664638,17749798.4121363,10646,14971,403778.49142082,21600554.9001939,86.1528009892839,4608.83466334768,0.00013436,0.00718772945576567,1289793.58361057,68998863.7449781,,0.0597056309436053,0.0438906785049308
2019-04-28,5251,134,15143595,113011.902985075,1.89191406173639,941490759.610073,497639284.2843921284931094561,76404048801.3615,0.0000258144273297392,0.00136912831015813,0.000262534785246821,12.4440072110273,1675,3.44408030705787,88837.5283410961,88837.5283410961,35.33811222,37.051438335982,0.0103011718199883,53.0373303528932,,-17.2972592680599,17751473.4121363,9089,10324,502332.24967671,26642361.4730157,187.330012051726,9935.48373419886,0.045386295,2.40716792140887,1933995.04442202,102573934.071869,,0.0596462367313289,0.043888666577234
2019-04-29,13080,144,20511219,142439.020833333,1.84016657678273,917738217.623095,498725620.3879267952040254818,78062680502.6631,0.000222174250660305,0.011485081994138,0.000255885439928437,134.800407365197,1800,3.70072597175724,93049.250883068,93049.250883068,32.7154412,36.0057805096847,0.0100400138509643,51.6940282683711,,-20.0108297026538,17753273.4121363,11737,19788,542657.31288707,28052142.4724225,90.3266723155033,4669.34955206552,0.00016493,0.00852589608230245,1787384.19177918,92397088.9362726,,0.0597240130951021,0.0439779604858261
2019-04-30,15343,159,15919413,100122.094339623,1.89528356261828,944501041.17984,498342865.3151195837516801586,76275986549.3096,0.0000411913903478347,0.00219119906284126,0.000263849975927408,22.1113897431311,1987.5,4.08576085471174,105726.174829783,105726.174829783,42.92789775,37.0676126693252,0.010100515666277,53.1955596627838,,-17.8125530535866,17755260.9121363,10091,13530,413606.57858142,22002033.4278478,114.558638696172,6094.01089964952,0.00161337,0.0858241200931455,1549978.38155921,82451967.472258,,0.0599519282529311,0.0441849813171072
2019-05-01,7341,147,11496710,78208.9115646258,1.88363589919016,937678769.056671,497802558.0526543456667683699,90109842355.2772,0.0000239812948424923,0.0012663527850334,0.000261388983667733,12.7433080757911,1837.5,3.77701066038152,97030.7590887798,97030.7590887798,51.55974703,36.7531989822284,0.00993492255990649,52.8058552864108,,-19.6931057406615,17757098.41211446,10063,20390,344398.47814008,18186256.1975252,65.7129862955954,3470.03044476311,0.00001,0.000528058552864108,1339887.79056719,70753920.7687197,,0.0487907702097111,0.0441151066957956
2019-05-02,7500,128,20301090,158602.265625,1.86025972535464,924710445.611807,497086741.7104986666879361127,87276648994.6416,0.0000316649079754601,0.00164881853865315,0.000258271394884759,18.2755046824315,1600,3.28852929672826,83313.353188632,83313.353188632,45.68555122,36.1035303669856,0.00965503367504384,52.070845742895,,-33.4534588424135,17758698.41211446,11084,20997,388715.86173677,20240763.6743119,72.5400562208925,3777.22207765902,0.00001,0.00052070845742895,1523123.56047008,79310331.9646065,,0.0471876460080505,0.0439807309414068
2019-05-03,10348,155,13827649,89210.6387096774,1.89705543311946,943143918.607561,497162023.9144422342036458053,82955716737.8734,0.0000270178208097841,0.00143472866156756,0.000263391122899077,15.4850264442987,1937.5,3.98176902842555,102887.157382452,102887.157382452,44.5040529,36.7339212412791,0.00938476668030391,53.1030489715881,,-35.506080971245,17760635.91211446,10793,22682,399079.06704235,21192315.2406856,65.1936681729323,3461.98255362469,0.00001,0.000531030489715881,1478722.78149845,78524688.2813152,,0.0474488810662133,0.0432838688564814
2019-05-04,8667,140,245458351,1753273.93571429,1.89067574945719,940164430.196595,497263706.0937156405940167936,84472049917.1438,0.000199959332326524,0.0105838625885862,0.000263062476020759,133.155575227003,1750,3.59608221080454,92627.6324016757,92627.6324016757,33.045266,36.323977127174,0.00916583748743425,52.9300756581004,,-36.2173188467029,17762385.91211446,12581,20039,537516.80844709,28450805.3386051,101.846323545995,5390.73361078888,0.00411566,0.217842195183018,2040898.47753819,108024910.826598,,0.0472095654541744,0.0432837208563156
2019-05-05,8753,144,132535499,920385.409722222,1.89658974321025,943157026.212969,497291008.5533528507767833366,88933521554.5125,0.000132416051286349,0.00703038854584771,0.000263342146580076,83.8936265176006,1800,3.69845262426544,95567.7144847052,95567.7144847052,57.62071989,36.4828934575636,0.00926849074108708,53.0931747137251,,-36.8097747634224,17764185.91087102,11933,17727,308295.1053875,16368365.8937248,90.1084291518926,4784.14257214075,0.0007397,0.0392730213357425,1597352.1235756,84808495.3763391,,0.0472260857332795,0.0432891066770714
2019-05-06,7183,141,160476750,1138132.9787234,1.8670253082061,928470126.536947,497299164.8565558004564065978,86129767822.8755,0.0000879176805017336,0.00459468518581119,0.000192843899416898,90.1109658641291,1762.5,3.6210422624129,92110.3991117297,92110.3991117297,42.16520473,35.7309975671955,0.00918202401811806,52.2612193541729,,-37.9173602754008,17765948.40324581,19612,53795,421341.44770009,22019817.8212592,29.6927910088913,1551.78146415328,0.00001,0.000522612193541729,1597323.69232331,83478083.8641259,,0.0465494888340967,0.0432526031889221
