date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-02-27,2635,5953,5946077,998.837056946078,110473039.131553,13086280388056.5,0.000517916145410645,0.000639472641723024,0.000518575278843103,13.6354751394587,31577.96875,12.8819993389871,38989.414166262,38989.414166262,87.21565462,61.7538977373161,0.00103427348414054,1.23470304486453,,-5.6024298597473,89473367.37448,21323,29388,1025886.55404759,1266665.25196814,56.0738394941686,69.2345403606949,1.02555158098702,1.26625165971031,1647897.995054626517017665,2034664.6721201,0.0484608335036157,0.0322063070826379,0.0482569648741694
2017-02-28,2744,6056,5979304,987.335535006605,110501271.848323,12229938057264.9,0.00051953011661371,0.00064139929598135,0.00051852182519857,13.5726505022601,32092.03125,13.0870133330662,39620.0443287608,39620.0443287608,49.37621427,61.0859437523733,0.00103984502652857,1.23457577428231,,-4.4793921722201,89505459.40573,21161,29159,1812724.21813427,2237945.40516341,85.8378990710097,105.973390708359,1.02509277106737,1.2655547015517,2502947.299011570936263244,3090078.09966503,0.0483211729005027,0.0310802045686648,0.047203894990812
2017-03-01,3899,6110,6308494,1032.48674304419,125446498.396434,12322623292556.4,0.000510610630944958,0.000715387241578035,0.000588437888390075,15.5060184612025,32502.65625,13.2496532845341,45537.605740044,45537.605740044,50.35455732,69.0185455998983,0.0011418983584438,1.40104259140494,,3.89864147270112,89537962.06198,21675,29124,1778150.11850836,2491264.04994195,99.9600140737541,140.048237154767,1.0245960425,1.43550269452745,2911235.449884013472821731,4078764.85889542,0.0491618378696664,0.0393065772030773,0.0500014253388796
2017-03-02,5348,5887,8825784,1499.19891285884,122473990.954762,12024205811344.7,0.000485244170353017,0.000663506213666561,0.000574293575824353,14.7291744371824,31342.5,12.7722466484975,42856.6580958923,42856.6580958923,39.11012252,66.5063890397289,0.00108056102518089,1.36736565672465,,1.01832224756118,89569304.56198,22199,29196,2290182.15230493,3131516.4227055,116.522467623942,159.328820465788,1.03194781231454,1.41104999809104,3401989.964748599399285783,4651764.24231914,0.0489087724921202,0.0395907685607801,0.049957088092713
2017-03-03,3531,6095,6205123,1018.06776045939,129324175.346823,11629938261030.9,0.000503412915333174,0.000726589380440582,0.000606197279589212,14.6415026052557,32142.8125,13.0936797409832,46392.5845139193,46392.5845139193,22.73041007,68.2438337365258,0.00112013173965637,1.44332685616479,,6.73085053680325,89601447.37448,20151,26821,3941919.53049217,5689478.32319985,187.433113332409,270.527246207244,1.04256819,1.50476666801012,5027143.532688536697554513,7255811.2705245,0.0490726279860732,0.0408279161164134,0.0503353588679188
2017-03-04,2831,6154,5992919,973.824991875203,128085462.007181,11754635965108.8,0.000520052783203166,0.000743148954190353,0.000600174772332702,15.836504213795,32266.875,13.1394860445252,46108.9627547923,46108.9627547923,30.02553825,66.032685317494,0.00112638664096655,1.4289875531731,,5.41333468700052,89633714.24948,21310,29680,2985249.20663917,4265883.95940725,127.473541500291,182.158104162811,1.03404705,1.47764036384536,3783414.711728647799609877,5406452.53155223,0.0490718202081546,0.0408071552180215,0.0457768289821527
2017-03-05,2505,6054,5813539,960.280640898579,124958707.271464,12343784829905,0.000516123630896729,0.000719276681661124,0.000585317525130173,14.7897671283143,31561.09375,12.8475590741826,43983.9554384556,43983.9554384556,49.27603904,64.3615078967059,0.00109220685955508,1.39361315507184,,4.02389878228831,89665275.34323,20562,28739,1819652.65672267,2535891.88007014,95.2563185569707,132.750458644708,1.03094975,1.43674513381802,2737571.339008780178810431,3815115.43099027,0.0491061091076997,0.040794321992103,0.0448383807357349
2017-03-06,4762,6060,8993399,1484.05924092409,128618470.886792,12176122435115.4,0.000454997641033251,0.000652431329237314,0.000602247426288627,12.8215804821694,31675.46875,12.8895642372336,45420.1655504127,45420.1655504127,48.8842375,65.7734952230772,0.00111722756459485,1.43392244354435,,4.05361137302858,89696950.81198,19652,24523,1834884.93232104,2631082.68577649,88.2478915947576,126.540632353192,1.03960579364799,1.49071407995059,2164103.04557824116808445,3103155.92719732,0.0491407314631973,0.0411092160429061,0.0439539760042806
2017-03-07,2681,6078,6162756,1013.94471865745,123060682.83603,12272185962228.5,0.00051595351343841,0.000707616711670121,0.000576018984580339,15.246309669643,31839.6875,12.9517915852965,43667.2963407269,43667.2963407269,26.71639721,61.5035728750329,0.0011105201528128,1.37147377281033,,0.0301490041107844,89728790.49948,21546,30126,3358566.26916219,4606185.55240138,171.824869907569,235.653302594777,1.028422385,1.41045432839855,5176396.030835414865011789,7099291.39397026,0.0491518955936671,0.0404098713604439,0.0441693001080835
2017-03-08,2732,6193,5991207,967.415953495882,115065754.472599,13011433904206,0.00052512317460949,0.000673161223991343,0.000538402660074212,14.2663058200473,32312.96875,13.1395817765592,41422.3531664164,41422.3531664164,41.44964424,56.7489619812778,0.00111353184006095,1.28191109541479,,-11.8938984028275,89761103.46823,21193,29428,2165545.81135511,2776037.20320514,105.680765234232,135.473345525688,1.030226495,1.32065877473079,3109973.559312979585067173,3986709.61212994,0.0493969047361446,0.0421680944833802,0.0449757257815268
