date,AdrActCnt,CapMrktCurUSD,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-04-29,295,888607050.647967,0,484.67682566,294.402615925522,0.0000945628684458583,0.888607050647967,,50.7776243007368,1000000000,338,338,2063230.480728,1833401.1522867,6392.98623232544,5680.85264073977,2515.5071,2235.29734501502,2160829.346526,1920128.19257004,,0.0771537035541301,0.0767312433275834
2018-04-30,465,862720873.15648,0,331.59913204,293.088871689762,0.00009348211529362,0.86272087315648,,41.8928494740218,1000000000,529,529,3015689.437561,2601698.2247414,7046.55469467864,6079.20981893805,863.8,745.218290232567,3727627.433485,3215901.99421823,,0.0768089989069961,0.0768329182296999
2018-05-01,229,871474210.346931,0,717.58960044,299.337783011902,0.0000960601851273007,0.871474210346931,,49.8306022273914,1000000000,246,246,1393554.197809,1214446.54411125,5799.81746148781,5054.39134240643,940.608556,819.716098585667,1426755.095526,1243380.27023198,,0.0767634126512457,0.0768384371786367
2018-05-02,332,850923658.236853,0,236.99077965,291.317209229204,0.0000924502235808827,0.850923658236853,,46.3994234273184,1000000000,389,389,4219573.442738,3590534.87009369,12543.8685458792,10673.8745115017,2049.7,1744.13822228808,4879564.864347,4152137.18497416,,0.0764950618294797,0.0769028929545812
2018-05-03,256,847811537.735441,0,846.37894622,292.771113673338,0.0000869487857287837,0.847811537735441,,37.0665388489496,1000000000,266,266,1181503.869479,1001692.61242336,4832.81161917293,4097.31345043671,1381.675,1171.40000640062,1285527.8907,1089885.37781617,,0.073988148923144,0.076903178299956
2018-05-04,244,813466245.70968,0,667.82338061,281.864758708324,0.000083891533725683,0.81346624570968,,44.1191928296345,1000000000,286,286,1497401.901506,1218085.90313662,6402.18235506643,5207.95924472465,2999.2708,2439.80555754267,1831024.153549,1489476.34399125,,0.0738033410021544,0.0766999415081577
2018-05-05,224,810319491.073092,0,778.27547112,280.824396563125,0.0000827200521857804,0.810319491073092,,50.6000344514118,1000000000,237,237,1284892.094266,1041173.10790946,6879.99385740506,5574.99312111847,1595.8,1293.10784385444,1630558.544205,1321273.36970508,,0.072555286463417,0.0751995765244737
2018-05-06,185,800337931.945463,0,988.1847343,278.192156971825,0.0000834112235781924,0.800337931945463,,57.7560050949751,1000000000,184,184,1011956.535346,809907.200717513,6379.22026253804,5105.53195234429,2017.5,1614.68177769997,1173776.528307,939417.87923135,,0.0724684000575149,0.0744750109829879
2018-05-07,234,757445562.375662,0,552.22700535,265.4420900214,0.0000811012027043741,0.757445562375662,,42.2477710899265,1000000000,254,254,1810849.50628,1371619.92266194,7859.79758474016,5953.36880173238,3003.0091985,2274.61599117712,1996388.586524,1512155.67564002,,0.0732210370093456,0.0746369038894134
2018-05-08,231,741149674.734201,0,620.32452543,260.08954535591,0.0000804515780544889,0.741149674734201,,32.3391164587717,1000000000,234,234,1612059.428576,1194777.3211413,7608.11675057692,5638.75325502991,1999.65,1482.03994708225,1780299.319635,1319468.261677,,0.0725396247973464,0.0742504928639223
2018-05-09,208,740985818.7218,0,1415.15314186,351.320239141487,0.0000797355480489804,0.7409858187218,,39.2487904297215,1000000000,188,188,706637.303354,523608.220765129,4039.45799809574,2993.1810919113,1153.110082,854.438218187132,759418.103642,562718.045279324,,0.0725353183193015,0.07376802749352
2018-05-10,202,678838517.467334,0,818.39188927,321.890721935408,0.000075113275334106,0.678838517467334,,27.6909182483923,1000000000,210,210,1221908.49288,829478.549787404,7429.74727944762,5043.59862833718,757.5298355,514.240430468093,1560246.928684,1059155.71195081,,0.0744009999486218,0.0745210638884612
2018-05-11,209,632582383.462288,0,951.69118082,300.953697526033,0.0000751307032021978,0.632582383462288,,13.1924989968828,1000000000,215,215,1050761.024331,664692.913220579,5005.60936342326,3166.46030179543,1345.905596,851.396169832911,1076206.013136,680788.964886017,,0.073948023702524,0.0750970561028552
2018-05-12,188,615725391.355428,0,1319.75817933,293.066539057921,0.000072559709866957,0.615725391355428,,0.678250698951465,1000000000,200,200,757714.568974,466544.099517226,4098.16705487,2523.34551369975,3339.1682,2056.0106467466,819633.410974,504669.102739951,,0.0740787451631304,0.0738927174769638
2018-05-13,188,662187184.536002,0,1518.52755999,316.293511582469,0.0000761499418621278,0.662187184536002,,6.66440029815496,1000000000,188,188,658532.664369,436071.8909435,3593.96407825,2379.8769542999,2266.7166845,1500.99073944984,675665.246711,447416.86740838,,0.075307291993842,0.0744606875478058
2018-05-14,205,625968721.728381,0,1030.41253361,303.779653102876,0.0000721904471248873,0.625968721728381,,1.02203078371047,1000000000,206,206,970485.089595,607493.310990236,5072.32393558252,3175.11613014886,1875,1173.69135324071,1044898.73073,654073.922810666,,0.0750572649589802,0.0747568960589916
2018-05-15,183,602417802.04735,0,1081.32889111,293.902936607341,0.0000709690048883585,0.60241780204735,,-8.92423849144394,1000000000,167,167,924788.016135,557108.764039776,5629.87563739521,3391.53730727955,1375,828.324477815106,940189.231445,566386.730315684,,0.0747920179714001,0.0729964357142189
2018-05-16,186,612031550.634979,0,775.16641636,299.968125478827,0.0000734929716765947,0.612031550634979,,-2.60473705511195,1000000000,204,204,1290045.568138,789548.589457283,6467.3828340098,3958.24234444907,1315.4665,805.107001803369,1319346.098138,807481.438267609,,0.074769193032619,0.0728521817033533
2018-05-17,179,557543642.368153,0,513.51178931,272.263611492213,0.0000692556384948422,0.557543642368153,,-9.46886461184685,1000000000,165,165,1947374.95966,1085746.52806537,12040.112536897,6712.888198344,2014.612763,1123.23453784439,1986618.568588,1107626.55272676,,0.0760023775634965,0.0739127621303181
2018-05-18,176,571800692.004497,0,769.91841698,278.813436068733,0.0000694515592797093,0.571800692004497,,-11.8541644614215,1000000000,185,185,1298838.91324,742676.989393001,8082.69345317297,4621.68970978452,2560,1463.80977153151,1495298.288837,855012.596310137,,0.0725139307700488,0.0733683802244745
2018-05-19,116,594024858.609332,0,1085.38895771,289.787684608323,0.000072182525105154,0.594024858609332,,-18.6059590415613,1000000000,109,109,921328.702396,547292.152173503,8545.31928907339,5076.13208246342,1775.174434,1054.49774216375,931439.802509,553298.396988513,,0.072133038822157,0.0668800086933049
2018-05-20,115,603673034.804738,0,2269.35316855,297.372695393249,0.0000709248268827812,0.603673034804738,,-21.5090453458938,1000000000,113,112,440654.197795,266011.056882355,4031.09163388393,2433.4613202027,1672.716155,1009.77363765576,451482.262995,272547.667862703,,0.072256546353239,0.0666463616476589
2018-05-21,149,584192460.253784,0,1063.28229914,292.872658405243,0.000069558122974719,0.584192460253784,,-22.6482230512334,1000000000,147,147,940484.009571,549423.667380626,6863.30585694558,4009.49153404324,1642.723597,959.666739648376,1008905.960971,589395.255504357,,0.0723341008286478,0.0659742634221848
2018-05-22,166,520204522.495836,0,755.22939937,261.822114905879,0.0000649644456883854,0.520204522495836,,-31.689853288811,1000000000,222,222,1324100.996115,688803.326420264,6050.63856475225,3147.56954537184,2480.578331,1290.40806619137,1343241.761375,698760.439072548,,0.0749252821574908,0.0674756150714204
2018-05-23,144,488845581.116946,0,579.04338713,246.51167646556,0.0000649985615985694,0.488845581116946,,-36.1815274646432,1000000000,159,159,1726986.305732,844229.624206567,10910.7881366478,5333.69056710347,2726,1332.59305412479,1734815.313727,848056.800169452,,0.0684576277391996,0.0677590875028596
2018-05-24,140,509979484.817388,0,557.98176545,257.188000481282,0.0000673184746368641,0.509979484817388,,-42.7158535271537,1000000000,139,139,1792173.260689,913971.596189675,13122.6783554676,6692.29674714567,1840.4,938.566243857921,1824052.29141,930229.247853248,,0.0607344637545048,0.0666063688590584
2018-05-25,132,517449022.714314,0,867.69757091,260.773675420806,0.0000696865782150461,0.517449022714314,,-29.4450537016377,1000000000,141,141,1152475.278855,596347.206745926,8484.91173615603,4390.50928569115,2656,1374.34460432922,1196372.554798,619061.809282452,0.100954625597623,0.0585619467397988,0.0660323871980045
2018-05-26,95,516099392.457295,0,3358.1346788,260.549224932627,0.0000704447221638982,0.516099392457295,,-34.7870244090172,1000000000,74,74,297784.364133,153686.329412323,4043.60367331081,2086.9013991338,1442.307692,744.374123577683,299226.671825,154430.703535901,0.0999543128999019,0.057649135188607,0.0649461941892824
2018-05-27,84,507335420.135855,0,1863.7016491,257.425028208983,0.0000691362869666862,0.507335420135855,,-31.3092277963563,1000000000,73,73,536566.569269,272219.225850942,7407.20339887671,3757.93664840085,1594.00791,808.696672719726,540725.848118,274329.375333262,0.0992862238013893,0.0576300034823169,0.0635925217204737
2018-05-28,117,470215224.433674,0,1775.05186279,240.534915867838,0.0000661266869015305,0.470215224433674,,-36.1104869459937,1000000000,102,101,563363.821058,264902.2455566,5715.24376433663,2687.39462934071,2325.5685,1093.51771416338,577239.620198,271426.857563411,0.0988447292108546,0.0439391785413587,0.0642965517836942
2018-05-29,125,497784528.934703,0,355.60915368,254.091498218827,0.0000667841414401842,0.497784528934703,,-43.9814788131918,1000000000,107,107,2812076.094388,1399807.97397347,26813.684414729,13347.4372653896,2484.691795,1236.841134722,2869064.232376,1428175.78739669,0.0984995783547251,0.0462797956615302,0.0646256807590929
2018-05-30,134,487200292.711406,0,1312.34124185,248.993138000093,0.0000660640212419097,0.487200292711406,,-43.5274712980037,1000000000,127,127,761996.931979,371245.128305362,7261.10456758268,3537.61227073441,1821.641341,887.504194550398,922160.280083,449276.75838327,0.0982790636578251,0.045941955527208,0.0644442902487708
2018-05-31,130,497842188.40376,0,1353.18805839,254.737334918078,0.0000665676389498133,0.49784218840376,,-42.8735603999606,1000000000,121,121,738995.584389,367903.178952935,6943.72970067769,3456.88158986956,2563,1275.96952887884,840191.293782,418282.672374217,0.0979813786290378,0.0465787705419358,0.064523425567795
2018-06-01,112,504079770.277908,0,1451.29290454,259.206166765524,0.0000670333485847782,0.504079770277908,,-40.7608702145642,1000000000,119,119,689040.783477,347331.519847196,6904.33123333613,3480.33370202266,2544,1282.378935587,821615.416767,414159.710540697,0.097763302369418,0.0468571949302672,0.0639843476833287
2018-06-02,102,524639173.944821,0,688.36557043,269.672771852047,0.0000686929922875805,0.524639173944821,,-38.118420121273,1000000000,103,103,1452716.46775,762151.967616398,14613.3393303301,7666.73027483975,2165.686669,1136.20406504747,1505173.951024,789673.218308494,0.0977271638744733,0.0478288645827523,0.0631489189085502
2018-06-03,113,523865837.048764,0,2590.25823522,272.577392573109,0.0000680154628872005,0.523865837048764,,-35.600789853089,1000000000,96,96,386061.893908,202244.637204746,4153.65055855208,2175.95562666395,1060,555.29778727169,398750.453621,208891.74015974,0.0976478640987763,0.047851100684948,0.0628464791556758
2018-06-04,143,503018820.956099,0,1580.28770773,265.157167235045,0.0000671887434272483,0.503018820956099,,-37.9233960804818,1000000000,151,151,632796.164338,318308.380490843,4635.01433336424,2331.4994450835,1484.6856,746.824800002498,699887.164338,352056.416207608,0.0970617734470603,0.0480816242863529,0.0625991547339855
2018-06-05,111,508835056.42414,0,1665.68603697,358.347706316713,0.0000668539006944464,0.50883505642414,,-36.4224740432754,1000000000,92,92,600353.234525,305480.771963943,6637.81722370652,3377.55410155784,2459.5,1251.47982127517,610679.184581,310734.977343321,0.0970650997708941,0.0477378337178105,0.0622893850227993
2018-06-06,105,497693558.99795,0,1384.65193595,352.092658327087,0.0000650513845320251,0.49769355899795,,-34.2931579878853,1000000000,87,87,722203.157367,359435.859709539,9603.31963966667,4779.51032966061,2443,1215.86536463199,835488.808651,415817.398680473,0.0970300905882339,0.047740233606186,0.0619763012815076
2018-06-07,98,490602848.487233,0,2249.14634731,349.994980789807,0.0000639976758420986,0.490602848487233,,-33.8051590371165,1000000000,81,81,444613.131198,218128.468640567,5608.68718887654,2751.63791113668,1280.548467,628.24072553616,454303.662299,222882.670802071,0.0967021647933181,0.0476694724886284,0.0616579658940468
2018-06-08,85,484830383.3811,0,2376.36702474,347.450128427947,0.0000636043128551015,0.4848303833811,,-34.5695462542816,1000000000,76,76,420810.417579,204021.676085587,6596.40435978947,3198.13725469349,2218.6548,1075.67125727432,501326.731344,243058.431356705,0.0962516240262366,0.0455324921671526,0.0616729508753907
2018-06-09,70,479203859.253123,0,5800.34833269,345.317104036189,0.0000634188684979544,0.479203859253123,,-29.4082691357916,1000000000,49,49,172403.439008,82616.393321144,3622.29928789796,1735.81979813054,1848.0326,885.584353945583,177492.665107,85055.1701083965,0.0961644546462929,0.0440993817859785,0.0613062537577128
2018-06-10,99,422184856.315952,0,1851.12580723,308.78694142341,0.0000625947210940063,0.422184856315952,,-33.260099023747,1000000000,95,95,540211.79765,228069.240171047,5797.5558468421,2447.64028218274,2277.857615,961.676989896972,550767.80545,232525.82680736,0.0963144588627335,0.0491065883520058,0.0621434341153687
2018-06-11,118,416931584.19762,0,1754.00151861,308.285789366884,0.0000608707882557716,0.41693158419762,,-32.2861148734167,1000000000,120,119,570124.93398,237703.091914845,4887.60448722689,2037.7966817909,2113.5486,881.205166076662,581624.93398,242497.805133118,0.0962029977558873,0.0462584455241176,0.0620842627062977
2018-06-12,113,390865360.660298,0,1896.47224982,290.489983189566,0.0000598871374237335,0.390865360660298,,-40.9735842389974,1000000000,96,96,527294.823373,206101.281311996,5797.38585173958,2265.9973118271,2399.5,937.881432904385,556549.041767,217535.741935402,0.0961747531243672,0.0465418843182271,0.0625342015512321
2018-06-13,123,344217085.015679,0,1243.76451818,257.282704871827,0.0000545812045173581,0.344217085015679,,-45.0104976387237,1000000000,125,125,804010.715361,276754.224762934,6832.994112208,2352.03331523354,2381,819.580879422332,854124.264026,294004.164404192,0.0874094979469369,0.0507725141493628,0.0636621540592568
2018-06-14,111,352809769.090671,0,1333.36954632,264.468003649933,0.0000532159882592365,0.352809769090671,,-41.4343719771183,1000000000,119,119,749979.630746,264600.140346203,6636.52708579832,2341.43158870449,1692.879718,597.26450240586,789746.72321,278630.359055834,0.0862531662866513,0.0510164276582562,0.063603098980129
2018-06-15,109,327459348.476761,0,532.80067317,245.128660085982,0.0000511681292045942,0.327459348476761,,-46.49632880249,1000000000,122,122,1876874.505513,614600.10274793,15730.5022641229,5151.10002262191,2499.5,818.484641517664,1919121.276223,628434.202759874,0.0861378024083712,0.0501562404972874,0.0641481761433361
2018-06-16,84,328769005.027556,0,1675.57268713,246.972303974833,0.0000506163272109523,0.328769005027556,,-41.0325972633967,1000000000,80,80,596810.874087,196212.917263209,9236.258868875,3036.59563849697,2192.5,720.826043522917,738900.70951,242927.651079758,0.0857859005241643,0.0496490329224091,0.0636423847176607
2018-06-17,58,316218867.047072,0,3423.05103429,239.10100274739,0.0000490209066465279,0.316218867047072,,-44.697711725647,1000000000,57,57,292137.040898,92379.2440952497,5299.60624517544,1675.83548264496,1309.054298,413.94766701666,302077.555975,95522.622510763,0.0858210415469388,0.0485268716115787,0.0613815187453722
2018-06-18,103,340467920.487604,0,1617.09952721,259.329366489203,0.0000507872074183607,0.340467920487604,,-42.684566890909,1000000000,101,101,618391.127554,210542.341246295,6810.6806940198,2318.81829299799,2340,796.694933940993,687878.750096,234200.647592797,0.0860295060640238,0.0512461361825162,0.0618447482790027
2018-06-19,107,347563414.240236,0,1184.00995457,266.283536836719,0.0000516246504967855,0.347563414240236,,-42.4252212370795,1000000000,108,108,844587.493658,293547.712920378,8222.85722124074,2857.96433062441,2317.5,805.478212501747,888068.579894,308660.147707436,0.0859177149092541,0.0517183184383461,0.0620036399273285
2018-06-20,90,336356401.708301,0,1647.32901525,261.36481529717,0.0000498069154970416,0.336356401708301,,-42.4237003055155,1000000000,76,76,607043.274746,204182.891574788,8235.89835192105,2770.19713448749,2292.5,771.09705091628,625928.274746,210534.982221049,0.0859421977210184,0.0482745706539274,0.061989217657832
2018-06-21,169,312681008.165519,0,663.73192507,245.319947691223,0.0000465273277630723,0.312681008165519,,-39.8926778519074,1000000000,164,164,1506632.365017,471095.326828316,11158.2499385305,3488.97284014255,2761.2715205,863.397162848676,1829952.989919,572191.545783379,0.0860492957254975,0.048691598021966,0.062405608658664
2018-06-22,149,246717431.817808,0,291.05039864,193.515837110929,0.0000407152971681008,0.246717431817808,,-49.5305999792221,1000000000,177,177,3435831.061146,847679.415565795,20824.5512092542,5137.77979310563,5970,1472.90306795231,3685945.564038,909387.023379697,0.0877169026977897,0.0625179840431833,0.0650081348517294
2018-06-23,90,266865991.094056,0,2556.94459027,210.926620304184,0.0000432225837911192,0.266865991094056,,-47.6712301104397,1000000000,86,86,391091.775632,104369.094312768,5182.41866306977,1383.01129278445,1838.851799,490.727007815223,445688.005024,118938.971179462,0.0879442652826702,0.0650415404744543,0.062186395939549
2018-06-24,87,242316966.987749,0,2604.0921285,193.371202122076,0.0000394236511528419,0.242316966987749,,-53.1708523253829,1000000000,76,76,384010.991414,93052.378729399,5418.71233134211,1313.04593710993,2251.5,545.576651172917,411822.137182,99791.4912203549,0.0876588986005782,0.0663231164912166,0.0617826614751048
2018-06-25,91,239639377.295318,0,448.73569847,191.821245734732,0.000038382,0.239639377295318,,-53.5672041475718,1000000000,77,77,2228483.277392,534032.344907248,29882.2121533507,7160.95471263553,3251.153939,779.10450543318,2300930.335808,551393.512872936,0.0873215450347131,0.0663614842275984,0.0614496582080131
2018-06-26,82,229518534.792268,0,1419.68495454,184.809103188383,0.0000376498829985572,0.229518534792268,,-54.7600018286113,1000000000,80,80,704381.628336,161668.639270271,10067.4996139125,2310.67776040692,2232,512.285369656342,805399.969113,184854.220832554,0.0873523586618841,0.0657532049275751,0.0614932642514556
2018-06-27,116,231024516.550839,0,1656.7060434,187.204316017958,0.0000376311090667318,0.231024516550839,,-50.8683461219095,1000000000,112,112,603607.383447,139448.10394736,6305.601626375,1456.74856729547,1739.1734925,401.791715302847,706227.382154,163155.839537092,0.0873198307872779,0.0641626056523814,0.0551026983870336
2018-06-28,83,212603016.988453,0,2487.79660577,173.587300394772,0.0000362888264499311,0.212603016988453,,-57.2901517362463,1000000000,72,72,401962.120891,85458.3596165039,6062.79413320833,1288.96832409998,2195,466.663622289654,436521.177591,92805.7193351989,0.0874905636322415,0.0650061672432563,0.0556534456914942
2018-06-29,112,214858817.1244,0,206.53896646,174.366449916537,0.0000345381445499883,0.2148588171244,,-55.8992840647426,1000000000,130,130,4841701.385062,1040282.23246399,37485.3905108769,8054.06666461322,3044.7,654.180640498661,4873100.766414,1047028.66639972,0.0874534901785299,0.0647331338579718,0.0556582933021668
2018-06-30,64,231860178.193736,0,3046.05153428,188.333902519823,0.0000363671364950511,0.231860178193736,,-53.4269727245991,1000000000,50,50,328293.854764,76118.2716654895,6762.67709528,1567.99551637832,2198.5,509.744601758929,338133.854764,78399.7758189159,0.0873102497498666,0.0672220779193888,0.057157167147731
2018-07-01,88,225795157.479457,0,1325.72968592,183.602050548049,0.0000354945558153127,0.225795157479457,,-55.206463184394,1000000000,73,73,754301.58246,170317.644598559,10649.6316603562,2404.63525784833,2165.8523,489.038961155744,777423.111206,175538.373822928,0.087058264963273,0.0659864653883801,0.0571079111409987
2018-07-02,62,253329574.33677,0,1206.09216244,206.398551901214,0.0000383346700190636,0.25332957433677,,-51.7135610686567,1000000000,53,53,829124.034748,210041.638795096,15946.236096,4039.65320247332,2000,506.65914867354,845150.513088,214101.619731086,0.0874234615932704,0.0710791714510944,0.059782066360823
2018-07-03,68,252365759.116566,0,672.1630869,205.665852506402,0.0000388356114525027,0.252365759116566,,-51.8262613690775,1000000000,68,68,1487734.181603,375453.166103904,21878.4438471029,5521.3700897633,2171,547.886063042065,1487734.181603,375453.166103904,0.0825908213761278,0.0711199989976695,0.0597823602952791
2018-07-04,105,311890498.162857,0,1488.26233624,255.030078862959,0.000047404574342162,0.311890498162857,,-37.9962567662896,1000000000,92,92,671924.549624,209566.882510083,8127.89371346739,2535.0128193081,1811.9004615,565.114537558745,747766.221639,233221.179376345,0.0817857493304633,0.0833419845023361,0.0669527359227703
2018-07-05,108,285242035.006439,0,1055.94954218,236.058914618258,0.0000436463673776697,0.285242035006439,,-43.9421416812376,1000000000,130,130,947014.947262,270128.470738528,8125.14391285385,2317.63258442261,2098,598.437789443509,1056268.708671,301292.23597494,0.0819914323931165,0.0844199700499897,0.067444016783399
2018-07-06,188,271196668.839451,0,237.96747639,222.773567437089,0.0000411,0.271196668839451,,-45.5093070954193,1000000000,187,187,4202254.926533,1139637.53768992,22599.4937612727,6128.90742551512,1927,522.595980853622,4226105.333358,1146105.68857133,0.0813767353704563,0.0846124752442955,0.06758587386381
2018-07-07,71,302572946.702203,0,5283.23405803,249.043225901549,0.000044906412825299,0.302572946702203,,-38.3262963851143,1000000000,70,70,189278.004536,57270.4035783705,3135.10035051429,948.596551262217,1341.402478,405.872100482097,219457.024536,66401.7585883552,0.0818417252801783,0.0879847886392339,0.069537301949616
2018-07-08,54,293553877.943615,0,2021.3625189,243.880887876424,0.000043781861500752,0.293553877943615,,-39.4522521677715,1000000000,46,46,494715.812057,145225.745109357,10754.6915664565,3157.0814154208,821.1644235,241.056000947758,494715.812057,145225.745109357,0.0818519681646167,0.0880178968459926,0.0689055712351646
2018-07-09,96,277842305.059645,0,1956.31236545,232.699493544256,0.0000416928722286771,0.277842305059645,,-42.0200193102192,1000000000,87,87,511165.812608,142023.487642693,5875.46911043678,1632.4538809505,2574.885,715.411983663504,511165.812608,142023.487642693,0.0819205479647599,0.0858035112051118,0.0687155851763563
2018-07-10,79,264503664.005828,0,3431.49469326,222.392845654672,0.0000419242577582274,0.264503664005828,,-37.3488508531721,1000000000,71,71,291418.198013,77081.1811324144,4744.66123961972,1254.98028234585,2053,543.026022203965,336870.948013,89103.6000465553,0.0818943595460143,0.0860443861304536,0.0688489134341057
2018-07-11,83,273591589.572259,0,427.62015629,230.125280784971,0.0000428962993330842,0.273591589572259,,-34.3797400000811,1000000000,80,80,2338524.00381,639800.499455261,29951.811922625,8194.56383448031,2981.815734,815.799706476632,2396144.95381,655565.106758425,0.0793049303455336,0.0859875333124082,0.0681829747894612
2018-07-12,78,266970704.97785,0,339.42028465,224.441606924015,0.0000433431527454909,0.26697070497785,,-31.6975276277104,1000000000,70,70,2946199.874387,786549.057470751,42811.4466169286,11429.402084443,1607.385252,429.124773897439,2996801.263185,800058.145911011,0.0793053832445439,0.0831601510191887,0.0679766447925343
2018-07-13,71,257788451.14367,0,843.12996322,217.83680899257,0.0000415186101109416,0.25778845114367,,-25.1087577097087,1000000000,66,66,1186056.768974,305751.737442273,18402.692734303,4744.00165684885,2549.92055,657.340069123915,1214577.720464,313104.109352024,0.0792820361274758,0.0830416961990406,0.0679577313616034
2018-07-14,55,255535616.555993,0,2674.98022804,215.980984095565,0.0000408522816220294,0.255535616555993,,-27.5712752471088,1000000000,44,44,373834.538856,95528.0393764933,8513.40625127273,2175.47851541062,2518.5,643.566450296268,374589.875056,95721.0546780673,0.0756627390477546,0.0821317299843751,0.0678444827577147
2018-07-15,59,263685260.52788,0,3486.11036066,223.730115587784,0.0000415409104212068,0.26368526052788,,-19.4754213753671,1000000000,53,53,286852.651392,75638.8161154127,5412.31417720755,1427.14747387571,2557.15,674.282763958868,286852.651392,75638.8161154127,0.0756024535216857,0.0824382585116337,0.0672982213114177
2018-07-16,77,272391279.710051,0,2305.16994082,232.634199519262,0.0000405899412624196,0.272391279710051,,-17.1481266346198,1000000000,63,63,433807.496051,118165.378997145,7186.44870403175,1957.52595906185,4399.146138,1198.28904616135,452746.268354,123324.135420896,0.0756574559528725,0.0825358608771029,0.0673750794426345
2018-07-17,146,302428994.51964,0,108.79216022,253.204180255888,0.000041312079363814,0.30242899451964,,-4.36086330211893,1000000000,127,127,9191838.805301,2779878.56767379,72608.3882942598,21958.8818655246,10132,3064.21057247299,9221265.313371,2788777.99692162,0.076100428907752,0.0837742912369922,0.0687787658015672
2018-07-18,90,313004976.276219,0,1303.53904659,264.235025281973,0.0000424353781635811,0.313004976276219,,-8.06623548322959,1000000000,84,84,767142.344232,240119.37125682,11467.7067798929,3589.449288583,2696.5,844.017918528824,963287.369511,301513.740240972,0.0755352894543397,0.0839577966223595,0.068945781140392
2018-07-19,275,282212336.813313,0,242.15046411,237.096341334513,0.0000377944342489772,0.282212336813313,,-18.8026342098689,1000000000,273,273,4129663.77612,1165442.06451212,15366.4319631319,4336.59667279823,9906,2795.59540847268,4195035.925935,1183890.89167392,0.0754017949743323,0.0858436691029254,0.0699374717306906
2018-07-20,740,260182164.636695,0,286.92100997,236.153147320104,0.0000355088098991659,0.260182164636695,,-22.6468819040545,1000000000,760,760,3485279.799093,906807.642492562,4675.44264845395,1216.46678890947,2138.977315,556.523747925486,3553336.412825,924514.759571197,0.0750423234324923,0.0860879812316299,0.0691919797260821
2018-07-21,44,277491561.109703,0,1028.28828435,256.433551287142,0.0000374453955776214,0.277491561109703,,-11.2541043865345,1000000000,43,43,972489.928376,269857.74838852,22708.8764462326,6301.52157611244,4350,1207.08829082721,976481.687188,270965.427772835,0.0752359048069691,0.0746918365129227,0.0695627721012278
2018-07-22,57,268939383.872747,0,3302.28597362,250.386906263534,0.0000363456956013004,0.268939383872747,,9.00704578967453,1000000000,44,44,302820.533409,81440.3676790331,6916.50348531818,1860.12018589518,1947.194407,523.677264099039,304326.153354,81845.2881793879,0.0750760985121668,0.0735575634331313,0.069275097861731
2018-07-23,75,262257985.669588,0,1289.06887474,252.918593450049,0.0000339881537346761,0.262257985669588,,-1.7267113750901,1000000000,78,78,775753.739462,203447.613086955,10310.7371592308,2704.07315814843,1892.8108285,496.404755135994,804237.49842,210917.706335578,0.0750590594957149,0.0713660284333777,0.0692170425265946
2018-07-24,100,267889763.407517,0,1729.76367257,262.8361692594,0.0000319006902396259,0.267889763407517,,10.5534485420746,1000000000,111,111,578113.655557,154870.73040982,6032.35864287387,1616.00712962877,1729.811716,463.398851338791,669591.809359,179376.791388794,0.0750545858201801,0.0713948927127968,0.0693395596050985
2018-07-25,69,259358252.887251,0,3618.16654332,257.050943336781,0.0000316185655960234,0.259358252887251,,8.22856235669173,1000000000,65,65,276383.076353,71682.2318105178,5233.40091244615,1357.32571731058,3735.9,968.936496961481,340171.059309,88226.1716251877,0.0746719183306344,0.0711690681126812,0.069390703829694
2018-07-26,63,255279069.197674,0,1965.3548546,255.416281384709,0.0000322569247005393,0.255279069197674,,11.2237272814247,1000000000,59,59,508813.966933,129889.555873432,11551.1569768814,2948.76860121449,4330,1105.35836962593,681518.261636,173977.347471655,0.0745593117209218,0.0712643541904308,0.0688649907415817
2018-07-27,72,253182033.773487,0,3142.34112502,456.677978561145,0.0000309749223354264,0.253182033773487,,9.59098088525685,1000000000,66,66,318234.068236,80571.1486120011,5395.06110792424,1365.9325436365,1922.034,486.62447710179,356074.033123,90151.5478800091,0.0742392178188332,0.069347830946567,0.0682865979625243
2018-07-28,54,245792705.301327,0,4315.03587062,459.7166858454,0.00003001,0.245792705301327,,15.6111088088071,1000000000,52,52,231747.783792,56961.9147258227,5802.29868936539,1426.16269182546,3281.7780645,806.637108672008,301719.531847,74160.459974924,0.0733854357840914,0.0696546831801374,0.0683153821970534
2018-07-29,55,254937644.919345,0,13288.90469419,503.862530616082,0.0000309781112141212,0.254937644919345,,18.6535643876974,1000000000,44,44,75250.74662,19184.2481217252,2136.00003681818,544.546818934062,782.8558735,199.579432701367,93984.00162,23960.0600330987,0.0734593374653267,0.068582134531438,0.068467888793863
2018-07-30,96,244985701.422388,0,729.1051537,493.717487963536,0.0000299792599749639,0.244985701422388,,5.66096486723334,1000000000,107,107,1371544.27579,336008.736436274,14236.4558551776,3487.72812344954,3797,930.210708300807,1523300.776504,373186.909209101,0.0722887218583227,0.0688326752421897,0.0684928595201314
