date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-03-24,7860,4320,4650068,1076.40462962963,5836473951.68988,0.176948209799322,0.0331941863774756885373856353,0.0320914773313323,127.366093130374,0,0,0,0,26.74700884,10.966165949736,0.0000217852648859235,0.18759266575865,,-40.0985185271715,31112484745,3837,8463,1163213611.252136,218210342.181534,1121460.09092342,210377.687998262,227395.202279,42657.6721762451,9490916749.484905,1780426373.52929,,0.0729517123624771,0.0811225665277163
2018-03-25,4084,4320,3748160,867.62962962963,5634856802.57087,0.176030666850829,0.03188133666260411793259244305,0.0310147741629066,57.7052193593134,0,0,0,0,40.53628935,10.6548381267439,0.0000214572620771933,0.181112400656988,,-43.5861033136824,31112484745,1810,4336,767521774.860014,139007711.201409,2529308.66390064,458089.164121564,689116.97589,124807.629836922,10967082366.673179,1986274615.6311,,0.0724949260990418,0.080959799781851
2018-03-26,4351,4320,3774395,873.702546296296,5141542840.66082,0.177370135626536,0.02931158210127248775806840325,0.0282995283889469,59.6490695760894,0,0,0,0,33.59381546,9.79597844013096,0.0000202243118449156,0.165256580527118,,-45.0991610478333,31112484745,2035,4919,926137276.111747,153050279.348927,3036427.03489186,501789.548806325,2805720.645405,463663.799773969,14936184584.633068,2468302790.57831,,0.071104078119022,0.081476624879339
2018-03-27,2606,4320,3431109,794.238194444444,4768927042.97398,0.178626042490119,0.02737983068830422129446544219,0.026248616498956,27.7083886565638,0,0,0,0,46.56168131,9.1565678223904,0.000019557864473715,0.153280172961447,,-53.1179013951947,31112484745,1012,2733,668199340.535346,102421710.489983,2114055.52057003,324042.795843076,958298.644034,146888.181906252,5777713737.717898,885608961.039128,,0.0716584740293665,0.0817249145927472
2018-03-28,2824,4320,3496080,809.277777777778,4894917276.74344,0.177661443979933,0.02795141817428510233964816628,0.0269420784242544,33.429896136445,0,0,0,0,26.96455377,9.45047118585583,0.0000198306989123889,0.157329680250951,,-51.5709563218494,31112484745,1196,2888,1153829023.639144,181531551.353414,1930882.70774502,303785.159011615,293004.143858,46098.2482653828,5576389259.967632,877331539.225545,,0.0720019938738481,0.0818285290588502
2018-03-29,4736,4320,3826952,885.868518518518,4449266950.0101,0.176177702232143,0.02519443992644036520277461026,0.0244891777164752,56.4355454352264,0,0,0,0,36.81744554,8.72811042353909,0.0000201173824743927,0.143005837896799,,-56.4316292958482,31112484745,2240,5282,845047348.804271,120846704.178223,2263055.26601637,323630.114523434,3506825.932162,501496.58078705,11953457915.09845,1709414264.91278,,0.0724121551212208,0.0822368498313985
2018-03-30,4228,4320,3845805,890.232638888889,4414837224.25096,0.175971014118793,0.02497014911821496542407905272,0.0242996733144426,51.2886862888134,0,0,0,0,33.7236696,8.78016393065107,0.0000207693385525711,0.141899217000354,,-53.0573754988654,31112484745,2054,4714,922571152.868133,130912124.219102,1531249.22091563,217283.06548033,2161287.09545,306684.946557324,7218308827.396291,1024272370.67428,,0.0723986695426595,0.0801897856901385
2018-03-31,3863,4320,3733266,864.181944444444,4707127466.12714,0.175829318462269,0.02660189377568664991948798168,0.0259084658994955,56.0501901853717,0,0,0,0,51.04571121,9.43273641612682,0.0000218560672708319,0.15129384569272,,-49.6324754500074,31112484745,2107,4690,609502424.493391,92213965.7606418,1131991.054092,171263.279863334,872976.737779,132076.00785887,5309038043.691475,803224782.559038,,0.0742482940763011,0.0809499564146912
2018-04-01,3321,4319,3645941,844.163232229683,4577327642.76061,0.176969351333333,0.02603606592076062032828242823,0.025194035639926,39.054098881141,0,0,0,0,38.98279184,9.26422250857424,0.0000216211852149508,0.14712189271531,,-49.1369568177644,31112484745,1500,3583,798108172.168647,117419184.881008,3369424.47736886,495716.106471801,686331.799475,100974.433369467,12072647902.412637,1776150809.48846,,0.0740807380896222,0.077762517052443
2018-04-02,3363,4320,3602657,833.94837962963,4726854898.43007,0.17611408643617,0.02675664573165053476414601376,0.02601704751552,40.2419951804024,0,0,0,0,27.1665291,9.61158009028908,0.0000216013516020762,0.151927913735328,,-47.6832074031583,31112484745,1504,3576,1145250636.382127,173995539.889593,1957921.0209446,297462.855970656,682974.534595,103762.896175375,7001525570.897881,1063727172.95107,,0.0741699231594853,0.0780235104661988
2018-04-03,4928,4320,3893786,901.339351851852,5272396878.71863,0.175990353556485,0.02982375076696241722354399222,0.0290197611438974,71.2787643330403,0,0,0,0,38.63117166,10.8690030909975,0.0000228361370349464,0.169462417480685,,-43.2964150603346,31112484745,2390,5420,805372537.457919,136480377.170172,863177.368850127,146276.123639959,671434.139232,113782.852413318,4678421339.167687,792816590.12858,,0.078148681719278,0.0776581898742389
2018-04-04,4149,4320,3825472,885.525925925926,4720352033.42516,0.17645647715736,0.02677178301854029059162343032,0.0259812551437516,52.7404125465245,0,0,0,0,31.01461486,10.403854232649,0.0000223756252037744,0.151718902302837,,-48.4670487213652,31112484745,1970,4647,1003155605.351617,152197667.282885,1179926.11379832,179017.094783934,667999.61903,101348.168937945,5483116650.820796,831892439.460939,,0.0796352224873108,0.0768348516082562
2018-04-05,7046,4320,4558039,1055.10162037037,4594137869.14161,0.17695898045072,0.02613015193214334404043380768,0.0252865606841465,96.2373495660837,0,0,0,0,32.71799608,10.6995435930012,0.0000217200674174145,0.147662197564594,,-46.7102422064463,31112484745,3683,7912,950928799.852548,140416236.313689,1082300.07583389,159814.807621959,211821.669952,31278.0532769144,8563158199.997764,1264454757.90494,,0.0765835909144735,0.0715875071722199
2018-04-06,5546,4320,4129153,955.822453703704,4440321631.31229,0.176299193989071,0.02516112522251695434994121622,0.0244399418531785,64.4628028200885,0,0,0,0,55.25505448,10.4641146361042,0.0000215896660851204,0.142718322490327,,-41.065411862925,31112484745,2562,6232,563070383.994083,80360460.6476198,918973.010654772,131154.286494534,662040.023482,94485.2415728077,5727039802.400539,817353513.433939,,0.0737101355100865,0.0682939054970278
2018-04-07,3947,4320,3764248,871.353703703704,4573858298.28098,0.175823634759358,0.02584789988550348909707068601,0.0251749400463202,48.3355727858916,0,0,0,0,46.5652721,11.0654154812314,0.0000213477143249732,0.147010382994757,,-31.0735205439993,31112484745,1870,4166,668147813.660808,98224665.9833849,678869.604632586,99800.8805805357,641050.06894,94241.0161536848,2828170772.899353,415770468.498512,,0.0740775148873866,0.0677813137215238
2018-04-08,4098,4320,3693078,854.879166666667,4839338145.88997,0.176374051619433,0.02743379974125204488801491491,0.0266361657361441,54.2091882887141,0,0,0,0,55.85268338,11.9674270350087,0.0000221887836664553,0.155543287061561,,-27.42490667588,31112484745,1976,4352,557045478.614847,86644684.7865338,623657.405274754,97005.7228167193,424049.923602,65958.1189952589,2714157027.755728,422168905.698362,,0.0745878942707828,0.0672902286608984
2018-04-09,3923,4319,3773908,873.792081500347,4689048974.56149,0.17676549669967,0.02664081888125776277777151738,0.0258089602061372,48.4330087261266,0,0,0,0,49.92473021,12.0084643796478,0.0000223712594097479,0.150712776976614,,-25.3171244201195,31112484745,1818,4187,623187839.264907,93922369.8336699,727024.911172888,109571.943294042,646612.453619,97452.7585125815,3044053303.080882,458777726.572154,,0.0725784708596796,0.0667297501743862
2018-04-10,4133,4319,3663396,848.204677008567,4821791121.59915,0.176366048600106,0.02733308683833684382910180026,0.0265395852879306,51.7415333849715,0,0,0,0,44.92015919,12.6544728552113,0.0000227351764406312,0.154979300467927,,-29.2742705231867,31112484745,1893,4267,692617419.62126,107341363.184804,668766.263038935,103644.927622324,298848.431264,46315.3208232321,2853625644.387136,442252906.164456,,0.0729696308834489,0.0668589895742525
2018-04-11,4339,4320,4004448,926.955555555556,5170496021.77901,0.176537017864924,0.02933818870619167521890147886,0.0284588893816288,67.3311430807098,0,0,0,0,49.52192829,13.8389629867018,0.0000239297770763526,0.166187177403436,,-23.5869623681058,31112484745,2295,4985,628256730.272361,104408212.688676,607521.777767042,100962.329458222,209998.424236,34899.0453829501,3028496062.168705,503297212.349238,,0.0745039875935746,0.0671228949968062
2018-04-12,7160,4319,4727800,1094.65153970827,6749205805.8633,0.177267910743353,0.03845458253136044015930585348,0.0371482543713134,141.743591210595,0,0,0,0,33.34487915,18.6581351682681,0.00002744434664561,0.216929180076109,,-0.27197854991806,31112484745,3686,8108,933051357.028033,202406065.848992,581717.822281032,126191.570223084,219452.971114,47605.7530890261,4716568103.054609,1023161251.36877,,0.0877065168305223,0.0759015659538638
2018-04-13,5682,4320,4067014,941.438425925926,6309303309.96176,0.177949743519246,0.03608644295030974945371157951,0.0347269902572261,91.8760837514886,0,0,0,0,43.6882318,17.9283263700206,0.0000256078323754653,0.202790081270372,,4.53404855626726,31112484745,2546,6027,712147950.689036,144416540.796759,1526091.1397995,309476.146265936,620147.775454,125759.817783957,9197751299.571614,1865212733.5448,,0.0877850614815726,0.0761061273784849
2018-04-14,3693,4320,3709441,858.666898148148,6365113294.29963,0.176802855724299,0.03617101676913573661779312188,0.0350341735843135,61.9247807087604,0,0,0,0,64.97844461,18.5273547045082,0.0000255524875008203,0.204583894422722,,12.5002482691414,31112484745,1712,3941,478812395.886408,97957304.6483155,1967796.63764796,402579.499561958,617252.897788,126280.001673179,7755086548.970619,1586565807.77368,,0.0875988885761468,0.0748798272514737
2018-04-15,4857,4319,3897576,902.425561472563,7028068526.48502,0.176518909359191,0.03987424988279546939570650528,0.0386831406347212,94.5817207219906,0,0,0,0,60.36429257,21.0490259708826,0.0000270780254178463,0.225892228926347,,27.5151834579289,31112484745,2372,5328,515412066.003657,116427580.4051,1649062.93677856,372510.502428737,267385.087504,60400.2133979449,8786207327.156166,1984735956.94031,,0.0836698123808358,0.0762212941410587
2018-04-16,7496,4320,4599243,1064.63958333333,7908821134.7255,0.178054303439803,0.04526156138653788786745383682,0.0435308846316062,147.371643874568,0,0,0,0,42.54039048,24.214400312436,0.0000315895922314842,0.254200884292808,,67.4961225563483,31112484745,3256,8085,731363402.995885,185913223.780951,1564965.39332442,397815.586870709,382884.057684,97329.4660448913,12652745205.02792,3216339019.84968,,0.0858749124835602,0.0779795062928423
2018-04-17,9137,4319,4978722,1152.74878444084,7566060225.80292,0.177862691950086,0.04325337080105917728033586291,0.0416442968167648,176.776526463928,0,0,0,0,28.75791204,23.4074234180787,0.0000308306458811442,0.243184055783871,,56.32820849808,31112484745,4087,10344,1081875648.750624,263094908.116983,1572373.35828738,382376.130474832,599999.82893,145910.391868826,16264630018.124696,3955298693.63166,,0.0806452422097648,0.0777488555564971
2018-04-18,5473,4320,3978707,920.996990740741,8161065822.5524,0.177683406483791,0.04660784851401464488741330858,0.0449192627751599,112.138483524719,0,0,0,0,55.70609913,25.7272010268881,0.0000321344723657352,0.262308391291825,,40.9240296515248,31112484745,2406,5540,558511280.329683,146502195.461617,972748.4077632,255160.069972049,384934.138908,100971.454730261,5389026179.008129,1413586787.64515,,0.0805210049147563,0.077031317437565
2018-04-19,6612,4318,4566716,1057.59981472904,8386054176.23757,0.177632160298507,0.0478789441574508147799218506,0.0461576195290788,160.394462927461,0,0,0,0,53.15336196,26.7713962125688,0.0000325807935924637,0.269539840516443,,33.7038820890498,31112484745,3350,7519,585334277.941602,157770907.925187,1248831.86434871,336609.941548403,204396.058675,55092.881057449,9389966788.037923,2530970150.50244,,0.0805625136931462,0.0770441754020773
2018-04-20,6655,4319,4336689,1004.09562398703,9347465899.07336,0.178054527479675,0.05349487954540040867785833642,0.0514493187693716,164.496754602106,0,0,0,0,39.20156744,30.2301947772787,0.0000339884560594308,0.300440995815211,,45.9504686344771,31112484745,3075,7390,793654100.420314,238446228.263105,537745.426267356,161560.77136284,160455.05252,48207.2757626908,3973938700.11576,1193934100.37138,,0.082174592962818,0.0779329626548702
2018-04-21,5349,4320,4075469,943.395601851852,8891033288.51731,0.177910005298013,0.0508414481334260095526223305,0.0489370713719714,115.15588002221,0,0,0,0,48.95908963,29.1523380498031,0.0000322411326202014,0.285770595353885,,43.516646777807,31112484745,2265,5617,635479233.320737,181601278.841097,405975.747320299,116015.93101096,350152.335816,100063.241470692,2280365772.69812,651661484.488564,,0.080992485226623,0.0779300280160715
2018-04-22,4965,4319,3966354,918.350081037277,8793280918.56616,0.177648897556391,0.05020867583833756648028444242,0.0483990332666302,106.844062183982,0,0,0,0,49.92949752,30.3502658457823,0.0000321133970533771,0.282628693614042,,54.2584775429304,31112484745,2128,5067,623128336.718534,176113947.76065,439395.439935873,124185.759169043,200192.740759,56580.2127917308,2226416694.155069,629249241.709541,,0.0811216447500419,0.0776220342699094
