date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-05-15,8668,4153,19356408,4660.82542740188,6308025497.67819,,0.659827097203732,0,36896.8714485355,0,0,0,0,33.62938401,10.8162918338161,0.00743129254911072,63.0802549767819,,-10.6465500740824,100000000,55919,16457,2973590,187574815.396409,477.448745214802,30117.5885864943,11,693.882804744601,7857374,495645155.367937,0.086481721265326,0.066322156289162,0.0658044972695806
2018-05-16,7338,4241,12518081,2951.68144305588,6155487299.21068,,0.00000269136762816986,0,0.0975674592564138,0,0,0,0,32.52901018,10.6048710337026,0.00739153158472276,61.5548729921068,,-7.54840471433456,100000000,36252,13554,3074179,189230697.900002,603.978087649402,37177.7944752745,12,738.658475905282,8186319,503907826.317871,0.0864406503432968,0.066416556113508,0.0651477734277749
2018-05-17,8956,4134,25579863,6187.67851959361,5747579189.5885,,0.0000110168655728772,0,0.773824637838894,0,0,0,0,25.61977437,9.94186521250814,0.00713939208209606,57.475791895885,,-12.4230198446479,100000000,70240,18676,3903235,224341522.580735,491.004497751124,28220.8723326872,13,747.185294646505,9170000,527053011.685265,0.0864506252065644,0.0641724674107481,0.0647224170657408
2018-05-18,8431,4287,31628206,7377.70142290646,5959547601.78506,,0.0000127734771375723,0,1.33192878156608,0,0,0,0,18.84951602,10.2995077323512,0.00723853397404369,59.5954760178506,,-18.2717411429395,100000000,104273,16821,5305176,316164489.078477,601.344331490399,35837.4016858065,12,715.145712214207,10115213,602820933.756951,0.0862346419249406,0.0645877696689952,0.0645110915819494
2018-05-19,7861,4129,18551383,4492.94817147009,5900799574.24089,,0.218487771516491,0,11105.0779628687,0,0,0,0,41.36155625,10.2256181488938,0.00717031631311319,59.0079957424089,,-20.1376894891899,100000000,50827,16147,2417704,142663867.338405,332.005511859788,19590.9798302787,12,708.095948908907,5360893,316335551.31951,0.086164845426559,0.0630828840507669,0.0643520154555521
2018-05-20,8855,4165,16758920,4023.75030012005,6348045928.09611,,0.0000252981166501646,0,1.23080397126381,0,0,0,0,43.93503239,11.0336915597825,0.00745824366065633,63.4804592809611,,-19.4639215551768,100000000,48652,18086,2276088,144487111.603884,286.189317704302,18167.429329174,12,761.765511371533,5176020,328576126.84744,0.0862891955601372,0.0643375807452533,0.0649223680116544
2018-05-21,11545,4219,25368535,6012.92604882674,6260298805.14395,,0.143916474736569,0,11592.9037894549,0,0,0,0,38.52844459,10.9254515937877,0.00745395847727168,62.6029880514395,,-16.235443672092,100000000,80553,24934,2595485,162485116.44269,265.939119274886,16648.583506376,11,688.632868565835,6630926,415115781.14798,0.0862880801241908,0.0643419180814898,0.0648585643587361
2018-05-22,11400,3679,23142220,6290.35607502039,5720940561.06488,,0.00000190327183596301,0,0.125551229931136,0,0,0,0,50.96580195,10.0060540314804,0.00714445408091883,57.2094056106488,,-22.4572998025774,100000000,65966,23302,1962100,112250574.748654,200.095914513776,11447.3683344523,10,572.094056106488,4662635,266746576.929407,0.0865617880122985,0.0657576646513281,0.0658002115099562
2018-05-23,8221,3862,16462091,4262.58182288969,5209122198.9288,,2.38114149157311E-7,0,0.0112096997998787,0,0,0,0,56.81679368,9.14267304918299,0.00692622503302426,52.091221989288,,-31.6496331553274,100000000,47077,16045,1760043,91682790.6236924,213.224805235276,11107.1406631335,13,677.185885860744,3421192,178214071.939976,0.0865716057559549,0.0647349098335162,0.0668619980132044
2018-05-24,7276,3799,14280270,3758.95498815478,5492752129.80657,,0.00439300987053413,0,177.24037623657,0,0,0,0,83.9666518,9.67850178263968,0.00725056018810971,54.9275212980657,,-34.0131378639184,100000000,40346,13304,1190949,65415876.56241,235.058779314492,12911.1961070941,12,659.130255576788,3127222,171770553.00878,0.0866564426670235,0.0601471042190015,0.0663112209505891
2018-05-25,7052,3731,76435708,20486.6545162155,5244167725.0356,,3.82311454820027E-7,0,0.0671809157753396,0,0,0,0,45.03597699,9.3842965614771,0.00706249482174167,52.441677250356,,-26.4217421651694,100000000,175723,13513,2220447,116443964.925521,374.669577443943,19648.3010558425,12,629.300127004272,5062910,265507492.1676,0.0866795595439383,0.0581286733485041,0.0660565106290332
2018-05-26,7548,3693,51765837,14017.2859463851,5200382000.4865,,0.0729480334142865,0,9130.54060229918,0,0,0,0,66.95125413,9.33548317602313,0.00709823476881385,52.003820004865,,-32.5032222644201,100000000,125165,16197,1493624,77674153.6509465,227.507192690004,11831.2430984631,11,572.042020053515,3684934,191630644.465807,0.086580538205765,0.0575679941014067,0.0659913931540119
2018-05-27,15771,3778,39801689,10535.1214928534,5272365653.67536,,4.23148256584514E-7,0,0.044002764053967,0,0,0,0,5.97276051,10.3665112186985,0.00718482822918592,52.7236565367536,,-27.680282796269,100000000,103989,34865,16742677,882735151.653804,692.937932023519,36534.2215292963,15,790.854848051304,24159281,1273765633.61892,0.0857677024819478,0.0565977584776575,0.064871781810347
2018-05-28,11352,4080,30272820,7419.80882352941,4794454929.1483,,0.0992904249750629,0,8526.06879260865,0,0,0,0,23.15548072,10.106641879069,0.00674247458374265,47.944549291483,,-37.3932224973199,100000000,85870,23500,4318632,207054864.795776,379.447957446809,18192.4612993611,16,767.112788663728,8917027,427522840.534985,0.0860760660992639,0.0473332414701182,0.0658905873759011
2018-05-29,9138,3993,38389177,9614.11895817681,5212747526.8865,,5.59525126422553E-8,0,0.00562574538361555,0,0,0,0,20.11685479,11.2764675661553,0.00699356544633038,52.127475268865,,-42.244377038416,100000000,100545,20232,4970956,259123385.952616,464.856465005931,24231.7938831687,15,781.912129032975,9404976,490257653.844269,0.0860726245091667,0.0499259136985771,0.0667976253962369
2018-05-30,8114,3952,37361643,9453.85703441295,5139102023.94142,,0.0944680206309652,0,9228.39199939773,0,0,0,0,38.03350067,11.2561064374121,0.00696858664399686,51.3910202394142,,-38.4394951769162,100000000,97688,16377,2629261,135120405.265702,404.32942541369,20778.9016848257,13,668.083263112385,6621703,340296072.89239,0.0860695899467648,0.049708490298873,0.066385600011924
2018-05-31,8064,3790,22371428,5902.75145118734,5290808099.21499,,1.63282848136666E-7,0,0.010300045343309,0,0,0,0,55.29242505,12.1579243184996,0.00707446278168079,52.9080809921499,,-37.1348163514815,100000000,63081,15765,1808566,95687756.4076486,304.927814779575,16133.145521117,13,687.805052897949,4807187,254339039.14041,0.0860031517318458,0.050300698595007,0.0663975641194497
2018-06-01,8065,4061,31155233,7671.81310022162,5561633647.74018,,3.64862411045789E-7,0,0.0306400506923922,0,0,0,0,27.31353867,13.5391481411987,0.0073959509782402,55.6163364774018,,-34.1871207049913,100000000,83977,16908,3661188,203621863.715026,419.328897563284,23321.5370615775,13,723.012374206223,7090013,394320548.637153,0.0855696676651822,0.0508855553748938,0.0654832061764965
2018-06-02,8570,4041,36300121,8982.95496164316,5678421200.3815,,0.00000772591830485753,0,0.739347204019951,0,0,0,0,42.06716359,13.9729592035833,0.00743497175002157,56.784212003815,,-35.1697850798831,100000000,95697,17555,2377151,134984646.349081,272.936086585019,15498.4606041353,12,681.41054404578,4791393,272075475.905595,0.0853707635216523,0.0510698732737162,0.0634283127702756
2018-06-03,7782,3918,20813675,5312.32133741705,5633196044.12822,,0.00000314377289721329,0,0.18890616962065,0,0,0,0,81.60853691,14.0785163339438,0.00731378932121627,56.3319604412822,,-32.9603394863109,100000000,60089,15150,1225362,69027043.7102504,204.849702970297,11539.5853641312,12,675.983525295386,3103473,174824718.266587,0.085149211620239,0.0510073311967327,0.0634413972623894
2018-06-04,7604,3806,29631985,7785.59774040988,5334679784.68321,,0.00000117021406284398,0,0.0927932943272765,0,0,0,0,33.74843913,13.4044702377241,0.00712558688437008,53.3467978468321,,-36.5672750912721,100000000,79296,14531,2963100,158071896.699948,406.414217879017,21680.8971232703,12,640.161574161985,5905605,315045116.098241,0.0851951428650262,0.0515612954372508,0.0635105478572444
2018-06-05,7442,3779,37903188,10029.9518391109,5437416055.07319,,1.91525605497393E-8,0,0.00196422915229961,0,0,0,0,38.09282918,14.812893577513,0.00714401392731961,54.3741605507319,,-34.4981727223276,100000000,102557,15440,2625166,142741197.556323,388.756994818653,21138.3352514895,14,761.238247710247,6002408,326375896.282998,0.08508622493746,0.051465887220685,0.063428521483531
2018-06-06,7785,4063,24355193,5994.38666010337,5372256533.57049,,0.00000166397086056842,0,0.115825683662446,0,0,0,0,42.19437768,14.6864277949834,0.00702184545593884,53.7225653357049,,-31.891905318265,100000000,69608,15232,2369984,127321620.284575,346.920824579832,18637.4766648066,14,752.115914699869,5284298,283886044.558335,0.0850838303656534,0.0514349518981291,0.0631032089830864
2018-06-07,7253,3919,29961901,7645.29242153611,5337940497.91407,,0.115719980127717,0,9580.34143479365,0,0,0,0,39.73098942,14.6908834167091,0.00696318390126113,53.3794049791407,,-30.813714537228,100000000,82789,13838,2516927,134352065.635934,362.999494146553,19376.6970052721,14,747.31166970797,5023187,268134733.158955,0.0848766942818671,0.051442898960859,0.0625395665109354
2018-06-08,6972,3469,28266432,8148.2940328625,5239055252.6221,,0.00000158605353996608,0,0.119320393865188,0,0,0,0,27.69106628,14.5475620043562,0.00687305335587862,52.390552526221,,-31.0145731241941,100000000,75231,14301,3611273,189196587.793024,426.051395007342,22321.0679890019,14,733.467735367094,6092961,319213593.310716,0.0847545989441887,0.0499440826722548,0.0625873923449552
2018-06-09,6130,3869,28358595,7329.69630395451,5136329843.75749,,3.35540221561458E-7,0,0.0239592495205959,0,0,0,0,3.8971497,13.9002982495404,0.00679752929016614,51.3632984375749,,-26.9668967766215,100000000,71405,12171,25659779,1317970886.61922,2274.7077479254,116836.492914956,14,719.086178126049,27685468,1422016955.26793,0.0840930511245241,0.0469531781903358,0.0609261647511081
2018-06-10,6567,4005,30835925,7699.3570536829,4500848419.42307,,0.0753471781429291,0,7644.34795849087,0,0,0,0,44.48792398,12.3251411538084,0.00667312783216809,45.0084841942307,,-29.3051688062493,100000000,101455,13061,2247801,101170115.780276,336.101370492305,15127.4132214622,14,630.11877871923,4389820,197579144.085518,0.084391452792576,0.0519978585294663,0.0605886407308652
2018-06-11,7419,3890,30057987,7726.98894601542,4539406246.25041,,9.45312984190869E-7,0,0.0996567854193698,0,0,0,0,55.9446819,12.5396318340614,0.00662739995949707,45.3940624625041,,-30.1293585416175,100000000,105422,14510,1787480,81140978.7704768,259.695037904893,11788.6127718571,13,590.122812012553,3768175,171052771.319646,0.0839472939455703,0.0511984826501128,0.0602749808889856
2018-06-12,7717,3591,15013925,4180.98719019772,4094467260.01367,,0.00000110622430297462,0,0.0483453207128998,0,0,0,0,53.41532229,11.4015421144335,0.00627341146483751,40.9446726001367,,-39.4217149974038,100000000,43703,14414,1872122,76653422.3575131,259.706327181906,10633.5905386471,16,655.114761602187,3743407,153272574.02406,0.0841872248923571,0.0538157036688777,0.061527009090786
2018-06-13,6929,4115,12845152,3121.54362089915,3803864316.6058,,0.176278660811255,0,6485.8207672285,0,0,0,0,53.06399465,10.7051501439168,0.0060316441356037,38.038643166058,,-42.4345980342857,100000000,36793,12887,1884517,71684469.7033701,339.685341817335,12921.1695061301,16,608.618290656928,4377525,166515111.425498,0.0843273715098394,0.0545867361261128,0.0605242517119047
2018-06-14,6466,4214,12672366,3007.20598006645,4055773782.87747,,0.19942033476075,0,7048.31231178394,0,0,0,0,39.37302397,11.5397807113849,0.00611751796351927,40.5577378287747,,-35.704543610829,100000000,35344,12269,2539810,103008948.1149,566.328877659141,22969.0181449637,16,648.923805260395,6948289,281806883.620559,0.0810582999937084,0.0566204924248198,0.0609498822938976
2018-06-15,5252,4241,11409501,2690.28554586183,3791715349.38183,,0.447915750663673,0,13304.4415419631,0,0,0,0,37.87837179,11.1145790945759,0.00592485698779741,37.9171534938183,,-38.4010531567819,100000000,29703,10411,2640029,100102384.821132,704.718374795889,26720.9147870499,18,682.508762888729,7336823,278191443.847976,0.0805203981731997,0.0565784956550011,0.0614272516409139
2018-06-16,4957,4226,11126037,2632.75840037861,3800206946.0519,,4.45978591972244E-7,0,0.013465431627418,0,0,0,0,52.74114173,11.4954754331855,0.00585068894297302,38.002069460519,,-33.8816078787428,100000000,30193,9554,1896053,72053937.8068254,496.252983043751,18858.6403316184,15,570.031041907785,4741201,180175449.728282,0.0802354327122461,0.0558410985707016,0.0595477327798034
2018-06-17,5787,4166,13113046,3147.63466154585,3857008172.52143,,0.374157448648149,0,13160.9882561986,0,0,0,0,21.70566596,11.8513232186067,0.00597921431208982,38.5700817252143,,-35.2801851709995,100000000,35175,11437,4607092,177695914.955581,603.49549707091,23276.8706428238,20,771.401634504286,6902178,266217569.541976,0.0801099288589356,0.0561181900165937,0.0595596759981424
2018-06-18,5938,4071,11106025,2728.08278064358,3946982389.0988,,1.80368136674987E-7,0,0.00554325394443236,0,0,0,0,65.34738999,12.2440390227592,0.00588766815342523,39.469823890988,,-33.1110582652426,100000000,30733,11262,1530283,60400000.5133728,381.700230864855,15065.6408913853,16,631.517182255808,4298708,169669247.718781,0.0800419603848096,0.0540570947676013,0.0588908532518187
2018-06-19,6405,3900,12406833,3181.23923076923,3984894773.10591,,0.00000171550884286187,0,0.0619538863511137,0,0,0,0,50.68092355,12.4463971739319,0.00591888534579381,39.8489477310591,,-37.2264344297041,100000000,36114,11959,1973129,78627114.3876369,385.447612676645,15359.6817706131,17,677.432111428005,4609568,183686434.294763,0.0789536441125511,0.0542707587681022,0.0586949329140683
2018-06-20,5694,3550,12359470,3481.54084507042,3889657551.97734,,5.51182541355289E-7,0,0.0191861130820363,0,0,0,0,51.61860458,12.1937337888633,0.0057597192745502,38.8965755197734,,-37.8678610551098,100000000,34809,10914,1937286,75353791.2023997,371.942734102987,14467.2986460678,16,622.345208316374,4059383,157896097.423184,0.0789008195227396,0.0523860238967767,0.0587207541901608
2018-06-21,5943,3588,11756616,3276.64882943144,3767160611.49936,,0.400448815793422,0,13037.0116469706,0,0,0,0,64.84331585,11.9159659593336,0.00560558242842121,37.6716061149936,,-34.1513764862792,100000000,32556,11058,1542179,58096359.8468147,353.989148128052,13335.3397572621,14,527.40248560991,3914412,147462187.035804,0.0789118546109638,0.0502107631950582,0.058500292346468
2018-06-22,5826,3609,11123323,3082.10667775007,3314392849.91005,,0.00000262155624369812,0,0.0826052372389276,0,0,0,0,45.43376983,10.5778547570296,0.00546967795593664,33.1439284991005,,-36.373294322187,100000000,31510,10625,2201006,72949985.4900912,438.038117647059,14518.3040511747,15,497.158927486507,4654155,154256980.543731,0.0789679305791003,0.0531167959228198,0.0588905581296857
2018-06-23,5602,3700,10256403,2772.00081081081,3409912389.27002,,1.65502442546116E-11,0,4.68653266557836E-7,0,0,0,0,18.27001585,10.9926511772658,0.0055228177768689,34.0991238927002,,-37.9197839500888,100000000,28317,10580,5473449,186639815.571376,796.106899810964,27146.5478084875,16,545.585982283203,8422811,287210475.813798,0.0789319804820666,0.0534763447152518,0.0561752421855336
2018-06-24,5895,3448,11074713,3211.92372389791,3117344724.91962,,0.165300749514559,0,5122.67022745617,0,0,0,0,16.1929369,10.3615137019658,0.00507175013314674,31.1734472491962,,-40.5559682990792,100000000,30990,11919,6175532,192512621.037723,871.314036412451,27161.8621515877,20,623.468944983924,10385192,323742234.984774,0.0791557629639864,0.0552290077146353,0.055761909131534
2018-06-25,5739,3653,11048880,3024.6044347112,3157822226.49782,,7.71587479357458E-7,0,0.0247016015641497,0,0,0,0,3.66051559,10.4288053003344,0.00505774693897969,31.5782222649782,,-39.2771102930053,100000000,32014,10679,27318556,862671433.326254,2862.48656241221,90392.2368983662,16,505.251556239651,30568494,965298697.837653,0.0791614892562817,0.0552120532183757,0.0556262987328522
2018-06-26,5335,3992,10304658,2581.32715430862,3015063207.25366,,4.83383807249605E-7,0,0.0140684023261925,0,0,0,0,46.12371672,10.0734304370385,0.00494586535632498,30.1506320725366,,-42.8138447652647,100000000,29104,9681,2168082,65369042.6850893,543.958062183659,16400.6793957895,18,542.711377305659,5266058,158774977.230638,0.0786415964497511,0.0534881740408072,0.0551370703894016
2018-06-27,5962,3990,11962871,2998.21328320802,3030924143.14569,,0.134971202937534,0,4880.01881340948,0,0,0,0,100.16336645,10.2576721687554,0.00493701009341174,30.3092414314569,,-36.7827169524751,100000000,36156,10339,998369,30259807.0586822,276.947964019731,8394.08270542447,16,484.94786290331,2863365,86786421.0913836,0.07864370844358,0.0501491997172572,0.0498107053349789
2018-06-28,5330,4045,31265481,7729.41433868974,2822350275.34617,,0.0731192725566858,0,9139.76283104061,0,0,0,0,7.19319305,9.54269802486327,0.00481741890466753,28.2235027534617,,-45.856762469524,100000000,124998,9867,13902032,392364038.430713,1747.48150400324,49320.0490398589,16,451.576044055387,17242400,486640923.876288,0.0787320061912305,0.051078661491811,0.0496795374601448
2018-06-29,6115,3657,27411324,7495.57670221493,2977333085.52618,,2.76026424116997E-12,0,2.92662536698528E-7,0,0,0,0,17.78213084,10.1680985044109,0.00478600607867203,29.7733308552618,,-42.0651103703382,100000000,106027,12382,5623623,167433988.18426,871.045953803909,25933.9393727409,18,535.919955394712,10785291,321114037.313277,0.0787835678070125,0.0521162143797354,0.0504413121526806
2018-06-30,5837,3850,19180651,4981.98727272727,3059895157.58584,,1.6299899911168E-7,0,0.0109414708143706,0,0,0,0,6.95265147,10.4134426106434,0.00479942807442717,30.5989515758584,,-42.1658260854359,100000000,67126,11488,14383002,440104781.713475,1497.18741295265,45812.3651489227,17,520.182176789593,17199689,526292450.830824,0.0781479838531722,0.0511979521336494,0.050704052951223
2018-07-01,5371,3852,14263744,3702.94496365524,3126891279.28189,,6.91388766996818E-7,0,0.0265631564280178,0,0,0,0,75.14875696,10.729793368312,0.00491541175106837,31.2689127928189,,-43.7774676051808,100000000,38420,10275,1330694,41609354.6399273,357.363892944039,11174.3804037694,15,469.033691892283,3671914,114816758.648731,0.0774496640535783,0.051223532047414,0.0504815901440944
2018-07-02,7434,3705,55752741,15047.9732793522,3623399882.36558,,3.55724491796916E-7,0,0.0868440873558565,0,0,0,0,53.3365193,12.8650896272506,0.00548304868080448,36.2339988236558,,-36.1900120737408,100000000,244133,13517,1874888,67934689.5864864,374.042908929496,13553.0703221482,17,615.977980002149,5055938,183196851.544477,0.0782677926691469,0.0599652950713368,0.0547396694144324
2018-07-03,8962,3743,14929641,3988.68314186481,3574133365.47863,,6.47534811881572E-7,0,0.0274289270964915,0,0,0,0,5.90446203,12.5701309963134,0.00550009855326854,35.7413336547863,,-36.5522993078833,100000000,42359,15458,16936344,605327521.796238,1368.99126665804,48929.5736321136,28,1000.75734233402,21161867,756353349.205212,0.0781436150707132,0.0594886883210561,0.0547031721154984
2018-07-04,7410,3727,14438466,3874.01824523746,4059053449.13062,,0.00000162026370625816,0,0.0631432968965869,0,0,0,0,19.88066828,14.7492344644619,0.00616939926421384,40.5905344913062,,-23.9119569878427,100000000,38971,14064,5030012,204170875.577684,799.893771331058,32468.1157145943,24,974.172827791349,11249706,456631579.410054,0.078583753683397,0.0647787775137475,0.0577320315174574
2018-07-05,7859,3506,17952833,5120.60268111808,4031759140.07835,,1.98907816668418E-7,0,0.00834975232810687,0,0,0,0,42.85714898,14.7711801879263,0.00616920436015556,40.3175914007835,,-25.8515607552845,100000000,41978,14365,2333333,94074366.4959644,459.383988861817,18521.2559589928,20,806.35182801567,6599051,266057841.850932,0.0785678073270964,0.0647804990457922,0.0575044193791526
2018-07-06,5822,3684,11932612,3239.03691639522,3756210419.06667,,4.43332918563834E-12,0,1.30539377871121E-7,0,0,0,0,3.15795444,13.2997756462196,0.00569255695080215,37.5621041906667,,-30.0813281049661,100000000,29445,11632,31666068,1189444145.52474,3121.58657152682,117253.360039877,22,826.366292194667,36310295,1363891083.98384,0.0787190556232476,0.0657526031735719,0.058008157887822
2018-07-07,4730,3944,10377349,2631.17368154158,3819863740.5984,,7.30350088959092E-7,0,0.0185508922595609,0,0,0,0,23.6671434,13.568033851916,0.00566925694915254,38.198637405984,,-28.4393720370037,100000000,25400,8845,4225267,161399442.07647,1074.88400226116,41059.1042558671,16,611.178198495744,9507349,363167777.143145,0.0769942382408526,0.0659559038622793,0.0581284580581133
2018-07-08,5774,3784,18814518,4972.12420718816,3901198676.45717,,6.17901588195801E-8,0,0.00274824089381847,0,0,0,0,41.5608251,14.0766298434911,0.00581841198406421,39.0119867645717,,-25.5362181090826,100000000,44477,10525,2406112,93867209.4980772,542.746318289786,21173.6121856412,19,741.227748526862,5712405,222852268.253873,0.0769800221532764,0.0661949917677165,0.0576310707823596
2018-07-09,5752,3304,11172431,3381.48638014528,3666155214.6396,,7.17065830366566E-7,0,0.0200204779838345,0,0,0,0,57.79331262,13.3140058203917,0.00550141350510512,36.661552146396,,-28.6230571991923,100000000,27920,9730,1730304,63435630.3251176,475.212230215827,17422.0179586627,20,733.23104292792,4623815,169516234.737788,0.0766056768263371,0.0627540175618762,0.0568294051112958
2018-07-10,6231,3846,11370101,2956.34451378055,3341130532.30533,,4.99773504918474E-7,0,0.0146718507838916,0,0,0,0,67.9516782,12.281405001265,0.00529574583273697,33.4113053230533,,-25.7666506188714,100000000,29357,10598,1471634,49169212.8977862,440.318928099641,14711.6301462567,19,634.814801138013,4666500,155913856.290028,0.0760658636251972,0.0646482397928056,0.0577137613544949
2018-07-11,5562,3734,10713027,2869.04847348688,3377931633.83048,,0.0016910669457986,0,47.0826859049246,0,0,0,0,69.50260461,12.556557036233,0.00529624345244049,33.7793163383048,,-25.5864875142937,100000000,27842,9780,1438795,48601511.4509713,364.578016359918,12315.1961446133,18,608.027694089486,3565573,120442618.294318,0.0754348029931528,0.0622392121484397,0.0573988323547206
2018-07-12,5387,3457,10595915,3065.06074631183,3122903687.96278,,0.000531592324289419,0,14.6304839490934,0,0,0,0,28.8752123,11.6980172592675,0.00507008780487949,31.2290368796278,,-23.7286931449941,100000000,27522,9451,3463178,108151713.482716,776.734419638134,24256.6678365556,19,593.351700712928,7340917,229249767.723287,0.0736145420679422,0.0624331333326685,0.0580387006722904
2018-07-13,5029,3656,11928559,3262.73495623632,3296798023.71793,,0.179437913344674,0,5438.76315347706,0,0,0,0,59.1962569,12.3976473738261,0.00530972086429823,32.9679802371793,,-13.3302938980833,100000000,30310,8861,1689296,55692677.142746,540.384268141293,17815.3778725648,17,560.455664032048,4788345,157862063.328796,0.0734092949367392,0.062056146051836,0.0585068487370655
2018-07-14,4462,3908,9707677,2484.05245649949,3254994288.94807,,0.000473211055966749,0,11.6708042733079,0,0,0,0,87.79415431,12.3495707217337,0.0052037342254819,32.5499428894807,,-19.744185371238,100000000,24663,7756,1139028,37075296.3495194,390.200747808149,12701.0120565879,17,553.349029121172,3026397,98509049.5108957,0.0705156152046807,0.0609843270337995,0.0584801799628122
2018-07-15,4599,4021,9313023,2316.09624471525,3348216299.80796,,0.0000553328105320728,0,1.31907887027408,0,0,0,0,80.35161868,12.8457508007804,0.00527477163883572,33.4821629980796,560.176663321922,-11.6965280541477,100000000,23839,8504,1244530,41669556.316,379.720484477893,12713.8631549986,20,669.643259961592,3229143,108118692.270108,0.0705643260956019,0.0612888869768266,0.0581887736842154
2018-07-16,5738,4087,12947523,3167.97724492293,3684567747.01736,,0.163637496408589,0,5851.67687157114,0,0,0,0,73.63981734,14.2409861002592,0.0054904983958384,36.8456774701736,632.88498459033,-3.04297109805244,100000000,35760,9608,1357961,50034993.0230744,382.7509367194,14102.7175657699,18,663.222194463125,3677471,135498910.371917,0.070990164579568,0.0639757772605424,0.0594900641278889
2018-07-17,8568,3947,28550662,7233.50950088675,3929847339.43627,,0.00000574344919512286,0,0.576343639832189,0,0,0,0,16.9377411,15.1951701470371,0.00536820768234645,39.2984733943627,563.201673976654,1.88848878863596,100000000,100348,12895,5903975,232017204.458483,713.952384645211,28057.2387928216,30,1178.95420183088,9206416,361798094.233435,0.0711813091927869,0.0649984637716732,0.0602350988352238
2018-07-18,6705,4071,21907019,5381.23777941538,3761782885.38488,,0.00026010109167046,0,18.7530286083485,0,0,0,0,32.11702932,14.6755483248798,0.0051000045178107,37.6178288538488,518.448717587167,-4.69217963134126,100000000,72099,11422,3113613,117127360.951119,596.287165119944,22431.0285252287,20,752.356577076976,6810792,256207207.815163,0.0709962854243995,0.0654652443326947,0.0594764736512254
2018-07-19,5244,4000,14280528,3570.132,3588915602.38427,,0.0000658796853470722,0,2.68466305757854,0,0,0,0,57.97064482,14.1743311355748,0.0048063467490852,35.8891560238427,513.988620036699,-9.93700444473733,100000000,40751,9227,1725011,61909188.9218449,454.21892272678,16301.5337867232,18,646.004808429169,4191078,150414252.250095,0.0704814721298688,0.0658783026316019,0.0596809506384582
2018-07-20,5039,3551,11924781,3358.14728245565,3315313091.83586,,0.0000232937683069164,0,0.751293909202974,0,0,0,0,41.37130999,13.1630542079746,0.00452463075240372,33.1531309183586,352.347111097935,-14.7659389667738,100000000,32253,9202,2417134,80135559.9492158,810.077374483808,26856.6012502619,19,629.909487448813,7454332,247134444.70491,0.0705544514808589,0.0671999124818356,0.0594454396075089
2018-07-21,4521,3542,12415087,3505.10643704122,3420877531.70129,,0.172110494900331,0,5403.06476640609,0,0,0,0,70.03247406,13.6623822733772,0.00461621650348173,34.2087753170129,364.957772749898,-9.19215068083457,100000000,31393,7635,1427909,48847018.1541406,369.874787164375,12652.9634895341,17,581.549180389219,2823994,96605376.2425925,0.0706107912927803,0.0631206582574647,0.0586051556721501
2018-07-22,5112,3465,11763584,3394.97373737374,3317825720.57131,,0.0290507203312234,0,980.519912619452,0,0,0,0,46.33085139,13.3594510587725,0.00448386108280477,33.1782572057131,271.947317714611,0.103574645997492,100000000,33752,8279,2158389,71611585.3919819,436.749486652977,14490.5868026356,20,663.565144114262,3615849,119967568.139021,0.0702157054672748,0.0631593985158727,0.0581346768282284
2018-07-23,6315,3465,12268614,3540.72554112554,3219371110.17899,,0.00011675565936577,0,3.79747782087167,0,0,0,0,46.60016823,14.6527569988903,0.00417224588766553,32.1937111017899,257.533890557112,-5.5878643595245,100000000,32525,10687,2145915,69084967.5589975,378.731262281276,12192.7648430996,20,643.874222035798,4047501,130304077.878206,0.070215527420938,0.0611045929109563,0.0579913668949264
2018-07-24,6161,3728,12256020,3287.55901287554,3395193656.6016,,0.319193595698682,0,10702.2420701811,0,0,0,0,51.80050796,15.8065709053238,0.00404304441368406,33.951936566016,300.437040973349,8.91299988290979,100000000,33529,10881,1930483,65543636.3577723,362.442238764819,12305.615899388,18,611.134858188288,3943734,133897406.601241,0.0703646577934647,0.0618354201233939,0.0585404573933236
2018-07-25,5885,3901,23187000,5943.86054857729,3421821741.75848,,0.00000481561560145939,0,0.371635502811426,0,0,0,0,45.65403283,16.1141766149702,0.00417156940237115,34.2182174175848,363.915441114946,8.36017661302766,100000000,77173,9598,2190387,74951138.5946513,432.136278391332,14786.9331280205,18,615.927913516526,4147644,141924984.162741,0.0703408703819245,0.0611237313991677,0.0585088874252423
2018-07-26,6133,3798,26165299,6889.23091100579,3306801149.14184,,0.000138681867623139,0,12.0772491238287,0,0,0,0,42.54042936,15.7094615415171,0.0041784559933869,33.0680114914184,362.301149340124,9.67601412754185,100000000,87086,10284,2350705,77733139.9529347,572.849572150914,18942.9962347405,16,529.088183862694,5891185,194809773.278072,0.0701129341341126,0.0615407006609702,0.0574636223568362
